2025-12-10T12:59:48.663575, -0.7043 0.1405 -0.0890 -1.5888 -0.0453 0.16 0.03
2025-12-10T12:59:48.711081, -0.6360 0.1290 -0.0023 -1.5285 -0.0393 0.16 0.03
2025-12-10T12:59:48.758128, -0.5907 0.1637 -0.0608 -1.3703 -0.0789 0.16 0.03
2025-12-10T12:59:48.805672, -0.6255 0.0894 0.0823 -1.3207 -0.0088 0.16 0.03
2025-12-10T12:59:48.849196, -0.7905 0.0540 0.0134 -1.3515 -0.0670 0.16 0.03
2025-12-10T12:59:48.899822, -0.9947 -0.0068 0.0128 -1.4379 -0.2227 0.19 0.02
2025-12-10T12:59:48.946754, -0.9791 -0.1051 -0.0476 -1.4683 -0.2097 0.17 0.03
2025-12-10T12:59:48.993470, -0.8305 -0.1465 0.2883 -1.4794 -0.1085 0.16 0.03
2025-12-10T12:59:49.041443, -0.8045 -0.0780 0.2539 -1.5934 -0.1393 0.16 0.03
2025-12-10T12:59:49.088122, -0.7814 -0.2572 0.0890 -1.4984 -0.0467 0.16 0.03
2025-12-10T12:59:49.135179, -0.6861 -0.0404 0.2882 -1.5640 -0.1149 0.16 0.03
2025-12-10T12:59:49.182758, -0.5574 -0.0446 0.1638 -1.6061 -0.2346 0.16 0.03
2025-12-10T12:59:49.229926, -0.5339 0.0414 0.1893 -1.5976 -0.2946 0.16 0.03
2025-12-10T12:59:49.277445, -0.5281 0.0571 -0.0278 -1.6045 -0.3471 0.16 0.03
2025-12-10T12:59:49.324675, -0.1939 0.2054 -0.0537 -1.5651 -0.4081 0.16 0.03
2025-12-10T12:59:49.372242, -0.3192 0.1859 -0.0914 -1.4402 -0.4016 0.16 0.03
2025-12-10T12:59:49.419960, -0.3245 0.1687 -0.1393 -1.4797 -0.3060 0.16 0.03
2025-12-10T12:59:49.460821, -0.3438 0.1536 -0.1814 -1.5437 -0.3865 0.16 0.03
2025-12-10T12:59:49.514089, -0.4355 0.1403 -0.1883 -1.5544 -0.3074 0.16 0.03
2025-12-10T12:59:49.562047, -0.4560 0.1136 0.0300 -1.5484 -0.2529 0.16 0.03
2025-12-10T12:59:49.609028, -0.5934 0.1798 0.2216 -1.5425 -0.2798 0.16 0.03
2025-12-10T12:59:49.656788, -0.5792 0.2379 0.2549 -1.5218 -0.2435 0.17 0.03
2025-12-10T12:59:49.703650, -0.5814 0.2439 0.2841 -1.4582 -0.2564 0.16 0.04
