2025-12-10T13:08:43.786945, -0.0738 0.3322 -0.1547 -0.4425 -0.1181 0.13 -0.06
2025-12-10T13:08:43.834052, -0.1725 0.2094 -0.1567 -0.2564 -0.1206 0.13 -0.06
2025-12-10T13:08:43.881009, -0.1694 0.1464 -0.1436 -0.2726 -0.1378 0.13 -0.06
2025-12-10T13:08:43.915221, -0.1217 0.2858 -0.1169 -0.2569 -0.1979 0.13 -0.06
2025-12-10T13:08:43.965474, -0.1248 0.3034 -0.1235 -0.3179 -0.2208 0.13 -0.06
2025-12-10T13:08:44.023420, -0.0225 0.1690 -0.0843 -0.3865 -0.1359 0.13 -0.06
2025-12-10T13:08:44.070344, -0.1424 0.0957 -0.0499 -0.2969 -0.1212 0.13 -0.06
2025-12-10T13:08:44.117553, -0.1728 0.0014 -0.0495 -0.0083 -0.0633 0.14 -0.06
2025-12-10T13:08:44.165142, -0.2145 0.1132 -0.0193 0.0506 -0.0274 0.14 -0.06
2025-12-10T13:08:44.210346, -0.1313 0.0316 0.1872 -0.0475 -0.0708 0.13 -0.07
2025-12-10T13:08:44.258958, -0.1630 -0.0400 0.2487 -0.1487 -0.1838 0.13 -0.06
2025-12-10T13:08:44.299405, 0.0489 -0.0580 0.2130 -0.1327 -0.2532 0.13 -0.06
2025-12-10T13:08:44.354628, 0.1003 -0.2088 0.0316 -0.0587 -0.3441 0.13 -0.06
2025-12-10T13:08:44.401656, 0.1006 0.0034 0.0070 -0.2185 -0.2892 0.13 -0.06
2025-12-10T13:08:44.449405, 0.1007 -0.0349 0.3451 -0.1941 -0.3008 0.13 -0.06
2025-12-10T13:08:44.481775, 0.0709 -0.0385 0.3575 -0.1726 -0.3109 0.13 -0.06
2025-12-10T13:08:44.531573, -0.0902 0.0032 0.3084 -0.1986 -0.2299 0.13 -0.06
2025-12-10T13:08:44.591936, 0.0230 -0.1549 0.1604 0.1082 -0.1436 0.13 -0.07
2025-12-10T13:08:44.632504, -0.0124 -0.0841 0.1801 0.0483 -0.2327 0.13 -0.06
2025-12-10T13:08:44.686364, 0.0164 -0.2016 0.1374 0.0255 -0.4158 0.13 -0.06
2025-12-10T13:08:44.732986, -0.0331 -0.0652 0.0250 0.2903 -0.3070 0.13 -0.03
2025-12-10T13:08:44.781282, 0.0282 -0.0352 -0.0289 0.1633 -0.2412 0.13 -0.06
2025-12-10T13:08:44.818100, 0.0671 -0.0237 -0.0164 0.3514 -0.1085 0.13 -0.07
2025-12-10T13:08:44.867296, 0.1013 -0.0887 -0.0653 0.2769 -0.1567 0.13 -0.07
2025-12-10T13:08:44.922924, 0.1313 -0.1307 -0.0633 0.0916 -0.1390 0.13 -0.06
2025-12-10T13:08:44.970249, 0.1128 -0.0178 -0.1515 0.0185 -0.2134 0.14 -0.06
2025-12-10T13:08:45.017762, 0.0216 -0.1133 -0.2739 0.0142 -0.2339 0.13 -0.07
2025-12-10T13:08:45.064927, -0.0136 -0.0774 -0.2167 0.1153 -0.1919 0.13 -0.07
2025-12-10T13:08:45.101475, 0.0153 -0.1358 -0.1814 0.0094 -0.1999 0.13 -0.06
2025-12-10T13:08:45.149040, 0.0707 -0.0222 -0.1054 0.0062 -0.1320 0.14 -0.06
2025-12-10T13:08:45.198860, -0.0754 0.2125 -0.2033 0.3330 -0.1771 0.13 -0.06
2025-12-10T13:08:45.255563, -0.1738 0.1790 -0.1845 0.5604 -0.1868 0.13 -0.06
2025-12-10T13:08:45.302949, -0.0656 0.1646 -0.1980 0.3406 -0.1654 0.13 -0.06
2025-12-10T13:08:45.349998, -0.0004 0.1368 -0.1198 0.2373 0.0933 0.13 -0.06
2025-12-10T13:08:45.382605, -0.0330 0.1574 0.0388 0.2213 -0.0091 0.13 -0.06
2025-12-10T13:08:45.442947, -0.0766 0.0256 0.1333 0.1923 -0.0990 0.13 -0.06
2025-12-10T13:08:45.482189, 0.0799 -0.0753 0.0365 0.1518 -0.1931 0.13 -0.06
2025-12-10T13:08:45.540927, 0.0826 -0.0591 0.0114 0.0112 -0.0659 0.13 -0.05
2025-12-10T13:08:45.584629, 0.1299 0.0152 0.0043 -0.0074 -0.0891 0.13 -0.06
2025-12-10T13:08:45.635919, 0.2015 -0.0994 0.0730 -0.1138 -0.0494 0.13 -0.06
2025-12-10T13:08:45.683229, 0.3093 -0.0503 0.0883 -0.0873 -0.0445 0.14 -0.06
2025-12-10T13:08:45.730138, 0.1643 -0.0820 -0.0930 -0.0191 -0.0402 0.14 -0.07
2025-12-10T13:08:45.777802, 0.0667 -0.0649 -0.0875 0.1458 0.0685 0.13 -0.06
2025-12-10T13:08:45.824693, 0.1158 0.0100 0.0672 0.1707 0.1341 0.13 -0.06
2025-12-10T13:08:45.873107, 0.0092 -0.0290 0.0384 0.2827 0.1168 0.13 -0.06
2025-12-10T13:08:45.916497, -0.1146 -0.1233 -0.0170 0.3510 0.1165 0.13 -0.06
2025-12-10T13:08:45.967382, -0.1035 0.0037 0.0393 0.2462 0.1762 0.14 -0.06
2025-12-10T13:08:46.014910, -0.0338 -0.0196 0.0138 0.1091 0.1838 0.13 -0.06
2025-12-10T13:08:46.061919, -0.0774 0.0049 -0.0236 0.0635 0.3103 0.13 -0.07
2025-12-10T13:08:46.099543, -0.1307 -0.0035 -0.0714 -0.0215 0.2566 0.13 -0.06
2025-12-10T13:08:46.156407, -0.1325 0.0490 0.2462 -0.0664 0.5840 0.13 -0.06
2025-12-10T13:08:46.203417, -0.1192 0.0952 0.2106 -0.0758 0.4671 0.13 -0.06
2025-12-10T13:08:46.250935, 0.0274 -0.0141 0.0745 -0.0841 0.7390 0.13 -0.06
2025-12-10T13:08:46.297613, -0.0685 0.0996 -0.0752 -0.0164 0.5433 0.13 -0.06
2025-12-10T13:08:46.334335, 0.0720 -0.0551 0.0031 0.0431 0.4911 0.13 -0.07
2025-12-10T13:08:46.392764, 0.2554 -0.1762 -0.0630 -0.0544 0.3402 0.13 -0.07
2025-12-10T13:08:46.439898, 0.2968 -0.2077 -0.0312 0.0696 0.2226 0.13 -0.06
2025-12-10T13:08:46.482553, 0.2882 -0.2354 -0.1232 0.0138 0.0891 0.13 -0.06
2025-12-10T13:08:46.534914, 0.2057 -0.2297 -0.0391 0.0097 0.1367 0.14 -0.06
2025-12-10T13:08:46.582214, 0.1630 -0.2546 -0.0402 -0.1288 0.1035 0.13 -0.07
2025-12-10T13:08:46.629380, 0.1555 0.0531 -0.1759 -0.1456 0.1642 0.13 -0.06
2025-12-10T13:08:46.665515, 0.4036 0.0389 -0.2353 -0.2503 -0.0073 0.13 -0.06
2025-12-10T13:08:46.724283, 0.2770 0.0714 -0.1826 -0.1325 -0.0531 0.13 -0.06
2025-12-10T13:08:46.765324, 0.2406 0.0551 -0.1512 -0.1638 -0.0034 0.13 -0.06
2025-12-10T13:08:46.819668, 0.1187 0.0406 -0.1685 -0.1164 -0.1096 0.13 -0.06
2025-12-10T13:08:46.866460, 0.0714 -0.0919 -0.0789 -0.1047 -0.2180 0.13 -0.06
2025-12-10T13:08:46.899269, 0.1048 0.0463 0.0599 -0.0494 -0.1933 0.14 -0.06
2025-12-10T13:08:46.960942, 0.1042 0.0179 -0.0129 -0.0907 0.0532 0.13 -0.06
2025-12-10T13:08:47.003800, 0.0287 0.0529 0.1778 0.0528 -0.0898 0.13 -0.06
2025-12-10T13:08:47.056579, 0.0672 0.0538 0.0907 -0.0458 -0.1105 0.13 -0.06
2025-12-10T13:08:47.099110, -0.0038 0.1144 -0.0009 -0.1774 0.0511 0.13 -0.06
2025-12-10T13:08:47.150695, -0.0663 0.1527 0.1284 -0.3231 0.0732 0.13 -0.06
2025-12-10T13:08:47.197654, -0.0613 0.0365 0.2870 -0.2863 -0.0871 0.14 -0.06
2025-12-10T13:08:47.240436, -0.0119 0.0542 0.2466 0.0009 -0.1682 0.14 -0.06
2025-12-10T13:08:47.282517, -0.1483 -0.0650 0.1212 -0.0164 -0.1645 0.13 -0.07
2025-12-10T13:08:47.332722, -0.0883 -0.0350 0.0558 0.1482 -0.1012 0.13 -0.06
2025-12-10T13:08:47.387191, 0.0243 -0.1136 0.1781 0.1430 -0.0306 0.14 -0.06
2025-12-10T13:08:47.434894, 0.0034 -0.1077 0.1059 0.1684 -0.1035 0.13 -0.06
2025-12-10T13:08:47.482143, 0.0000 -0.2523 0.0423 0.0858 -0.1225 0.14 -0.06
2025-12-10T13:08:47.521617, -0.0179 -0.2446 0.0464 0.0732 -0.2891 0.14 -0.07
2025-12-10T13:08:47.567959, -0.0186 -0.1928 -0.0699 -0.0129 -0.2706 0.14 -0.07
2025-12-10T13:08:47.623171, -0.0044 -0.2971 -0.2471 -0.0286 -0.2394 0.13 -0.06
2025-12-10T13:08:47.670893, 0.1131 -0.2689 -0.1631 -0.1024 -0.3168 0.14 -0.06
2025-12-10T13:08:47.718267, 0.0066 -0.3639 -0.1791 0.1775 -0.3249 0.13 -0.07
2025-12-10T13:08:47.765728, 0.1078 -0.3425 -0.1931 0.0188 -0.1971 0.13 -0.05
2025-12-10T13:08:47.798729, 0.1367 -0.3836 -0.0706 -0.0157 -0.2196 0.13 -0.07
2025-12-10T13:08:47.850848, 0.1322 -0.4347 -0.0678 -0.0611 -0.2693 0.13 -0.06
2025-12-10T13:08:47.898560, 0.1432 -0.4796 -0.0353 -0.0110 -0.2381 0.13 -0.06
2025-12-10T13:08:47.955114, -0.1018 -0.5190 0.0082 0.0030 -0.1956 0.13 -0.06
2025-12-10T13:08:48.002338, -0.0326 -0.4786 -0.1034 0.0752 -0.1133 0.13 -0.06
2025-12-10T13:08:48.049668, -0.0916 -0.4280 -0.0666 0.0339 -0.1009 0.13 -0.06
2025-12-10T13:08:48.082628, 0.0963 -0.4285 -0.0492 0.0874 -0.0899 0.13 -0.06
2025-12-10T13:08:48.132317, 0.0367 -0.3090 -0.1538 0.0146 -0.1103 0.13 -0.06
2025-12-10T13:08:48.181776, 0.0593 -0.3687 -0.1409 0.0405 -0.0232 0.13 -0.06
2025-12-10T13:08:48.239383, -0.1007 -0.4811 -0.1744 -0.1165 -0.0516 0.13 -0.06
2025-12-10T13:08:48.286935, 0.0283 -0.3401 -0.1140 -0.1647 0.0583 0.14 -0.06
2025-12-10T13:08:48.332156, -0.0380 -0.3959 -0.1357 -0.2370 0.0351 0.13 -0.06
2025-12-10T13:08:48.382132, -0.0963 -0.4599 -0.1399 -0.2256 0.1195 0.13 -0.06
2025-12-10T13:08:48.425032, -0.0727 -0.3813 -0.1885 -0.3055 -0.1060 0.13 -0.06
2025-12-10T13:08:48.466453, 0.0680 -0.4020 -0.2162 -0.1958 -0.0944 0.13 -0.07
2025-12-10T13:08:48.515579, 0.0568 -0.3003 -0.2705 -0.2193 -0.0392 0.13 -0.06
2025-12-10T13:08:48.565247, 0.0320 -0.1360 -0.3931 -0.2849 0.0392 0.14 -0.07
2025-12-10T13:08:48.618890, -0.1397 -0.1862 -0.3660 -0.1476 0.0182 0.13 -0.06
2025-12-10T13:08:48.665889, -0.1107 0.0842 -0.3871 -0.0269 -0.0002 0.13 -0.07
2025-12-10T13:08:48.712726, -0.0403 0.1272 -0.3456 0.1091 -0.0313 0.13 -0.06
2025-12-10T13:08:48.760645, -0.0833 0.1050 -0.3840 -0.0111 -0.0438 0.13 -0.05
2025-12-10T13:08:48.799835, -0.0912 -0.0044 -0.1031 -0.0269 -0.0397 0.13 -0.06
2025-12-10T13:08:48.856184, -0.1130 -0.0556 -0.0959 -0.1606 -0.0811 0.13 -0.06
2025-12-10T13:08:48.902915, -0.0124 0.0043 -0.0745 -0.1583 -0.1774 0.14 -0.05
2025-12-10T13:08:48.949870, -0.1187 0.1169 -0.1606 -0.2011 -0.2170 0.13 -0.07
2025-12-10T13:08:48.997615, -0.2870 0.0360 -0.1613 -0.1339 -0.2669 0.13 -0.06
2025-12-10T13:08:49.031270, -0.1653 0.0698 -0.0871 -0.1048 -0.3406 0.14 -0.06
2025-12-10T13:08:49.091885, -0.1781 0.0995 -0.1416 -0.1990 -0.3005 0.14 -0.06
2025-12-10T13:08:49.131878, -0.2193 0.0507 -0.1746 -0.1470 -0.1604 0.13 -0.07
2025-12-10T13:08:49.185904, -0.1806 0.0377 -0.3235 -0.1312 -0.1570 0.13 -0.06
2025-12-10T13:08:49.232048, -0.2814 0.0413 -0.2894 -0.1623 -0.0791 0.13 -0.08
2025-12-10T13:08:49.280269, -0.2801 0.0145 -0.2894 -0.1746 -0.2054 0.13 -0.08
2025-12-10T13:08:49.327515, -0.1890 0.0658 -0.3344 -0.2453 -0.0616 0.13 -0.06
2025-12-10T13:08:49.365438, -0.1688 -0.0090 -0.4338 -0.2025 -0.1451 0.13 -0.06
2025-12-10T13:08:49.421942, -0.1360 -0.0447 -0.3113 -0.2398 -0.1585 0.13 -0.06
2025-12-10T13:08:49.465463, -0.1072 0.0137 -0.2935 -0.0928 -0.2002 0.13 -0.06
2025-12-10T13:08:49.516518, -0.1568 0.0202 -0.2779 -0.2033 0.0478 0.13 -0.06
2025-12-10T13:08:49.548902, -0.2154 0.2357 -0.3240 -0.2704 0.1011 0.14 -0.06
2025-12-10T13:08:49.599415, -0.1769 0.2752 -0.2446 -0.4043 0.0580 0.13 -0.06
2025-12-10T13:08:49.648775, -0.1281 0.2050 0.0350 -0.4171 0.0950 0.13 -0.06
2025-12-10T13:08:49.700960, -0.1002 0.1584 -0.0789 -0.4133 0.1275 0.13 -0.06
2025-12-10T13:08:49.754279, -0.1055 0.1472 0.2556 -0.4099 0.3509 0.13 -0.06
2025-12-10T13:08:49.801710, -0.1702 0.0026 0.1750 -0.1521 0.3075 0.13 -0.06
2025-12-10T13:08:49.849165, -0.1371 -0.0647 0.1641 -0.0154 0.3592 0.13 -0.06
2025-12-10T13:08:49.891027, 0.2217 -0.0189 0.1395 -0.1349 0.2548 0.13 -0.06
2025-12-10T13:08:49.943288, 0.2523 -0.0086 0.1478 0.0298 0.1479 0.14 -0.07
2025-12-10T13:08:49.990970, 0.1294 -0.0894 0.0951 -0.0503 0.0690 0.13 -0.07
2025-12-10T13:08:50.038864, 0.0663 -0.0856 0.1987 -0.1356 -0.0154 0.13 -0.07
2025-12-10T13:08:50.085896, -0.1390 -0.0672 0.1398 -0.1956 -0.0447 0.14 -0.06
2025-12-10T13:08:50.133335, -0.2296 -0.1410 0.1331 -0.1285 -0.0104 0.14 -0.06
2025-12-10T13:08:50.165461, -0.1744 -0.0559 0.0372 -0.0695 0.0796 0.13 -0.06
2025-12-10T13:08:50.215505, -0.2007 -0.0261 -0.0322 -0.0475 0.1138 0.13 -0.06
2025-12-10T13:08:50.265755, -0.2388 -0.0749 -0.0332 -0.1631 0.1138 0.14 -0.06
2025-12-10T13:08:50.323157, -0.2573 -0.0428 0.1458 -0.0848 -0.0210 0.14 -0.07
2025-12-10T13:08:50.370657, -0.2736 -0.1345 0.1233 -0.1809 -0.0496 0.13 -0.07
2025-12-10T13:08:50.417648, -0.2278 -0.1101 0.0585 -0.2953 -0.0298 0.14 -0.07
2025-12-10T13:08:50.464869, -0.2776 0.0312 -0.0434 -0.2609 0.0026 0.13 -0.07
2025-12-10T13:08:50.498103, -0.3213 0.1104 -0.0580 -0.1408 -0.1038 0.13 -0.06
2025-12-10T13:08:50.559102, -0.2847 0.1351 -0.1608 -0.0951 -0.1224 0.13 -0.06
2025-12-10T13:08:50.598667, -0.1626 -0.0680 -0.1912 -0.0249 -0.2136 0.13 -0.06
2025-12-10T13:08:50.654113, -0.4149 -0.1416 -0.1130 0.0218 -0.1889 0.13 -0.06
2025-12-10T13:08:50.700862, -0.4568 0.0184 -0.1342 0.1677 -0.1822 0.13 -0.06
2025-12-10T13:08:50.747765, -0.3437 -0.0656 0.1020 0.2061 -0.1462 0.13 -0.06
2025-12-10T13:08:50.794912, -0.2144 -0.0196 0.0999 0.0599 -0.2495 0.13 -0.07
2025-12-10T13:08:50.836514, -0.2055 0.0358 0.0380 0.0214 -0.2504 0.13 -0.06
2025-12-10T13:08:50.889762, -0.2576 0.0096 -0.0764 -0.1174 -0.2960 0.13 -0.07
2025-12-10T13:08:50.935761, -0.2285 0.0465 -0.1019 0.0303 -0.3961 0.13 -0.06
2025-12-10T13:08:50.984141, -0.3527 0.3936 -0.2443 -0.0796 -0.4091 0.13 -0.06
2025-12-10T13:08:51.031017, -0.2970 0.2641 -0.1296 -0.0712 -0.3605 0.13 -0.06
2025-12-10T13:08:51.065032, -0.2330 0.2552 -0.1187 0.0559 -0.4077 0.13 -0.06
2025-12-10T13:08:51.115803, -0.2667 0.2173 -0.1391 0.0329 -0.4641 0.13 -0.06
2025-12-10T13:08:51.165065, -0.2812 0.1690 -0.2469 0.1025 -0.4836 0.13 -0.06
2025-12-10T13:08:51.220413, -0.2491 0.0965 -0.1619 0.1188 -0.5457 0.13 -0.06
2025-12-10T13:08:51.268058, -0.1009 -0.0571 -0.1770 0.0432 -0.5702 0.12 -0.06
2025-12-10T13:08:51.315311, -0.0755 -0.1172 -0.2353 0.0216 -0.5318 0.13 -0.06
2025-12-10T13:08:51.348835, -0.0831 -0.0951 -0.0167 -0.0573 -0.5729 0.13 -0.07
2025-12-10T13:08:51.398702, -0.0748 -0.1206 0.1605 -0.0967 -0.4291 0.14 -0.06
2025-12-10T13:08:51.448745, -0.1274 -0.2030 0.0615 -0.1462 -0.3925 0.13 -0.05
2025-12-10T13:08:51.504853, -0.0538 -0.1106 0.0793 -0.1898 -0.3004 0.13 -0.06
2025-12-10T13:08:51.551523, -0.0790 -0.0443 -0.0848 -0.0782 -0.2494 0.13 -0.06
2025-12-10T13:08:51.599116, -0.0113 0.0139 -0.0793 -0.1150 -0.2944 0.13 -0.07
2025-12-10T13:08:51.645872, -0.1015 0.0202 -0.0145 0.0625 -0.2740 0.13 -0.06
2025-12-10T13:08:51.681680, -0.2109 -0.0192 -0.0024 0.0237 -0.3759 0.13 -0.06
2025-12-10T13:08:51.735854, -0.0073 0.0360 0.0231 -0.0254 -0.3755 0.14 -0.06
2025-12-10T13:08:51.788073, 0.0069 0.1146 -0.0593 -0.1285 -0.3901 0.13 -0.06
2025-12-10T13:08:51.832077, -0.1155 0.0188 -0.1768 -0.0992 -0.4929 0.13 -0.06
2025-12-10T13:08:51.882125, -0.1332 0.0394 -0.2200 -0.0885 -0.2684 0.13 -0.06
2025-12-10T13:08:51.914731, -0.2087 0.2074 -0.0632 -0.0640 0.0638 0.13 -0.06
2025-12-10T13:08:51.965653, -0.3050 0.2502 0.0447 -0.1024 -0.0188 0.14 -0.07
2025-12-10T13:08:52.015939, -0.2997 0.2129 0.0197 -0.0613 0.1634 0.14 -0.07
2025-12-10T13:08:52.071856, -0.2801 0.0751 -0.1372 -0.1300 0.0088 0.14 -0.07
2025-12-10T13:08:52.115550, 0.0520 -0.1059 -0.0504 -0.0405 0.3075 0.13 -0.06
2025-12-10T13:08:52.166460, 0.0292 -0.1302 -0.1089 -0.0518 0.5401 0.14 -0.07
2025-12-10T13:08:52.213515, 0.0091 -0.1066 0.0045 0.0132 0.4148 0.13 -0.06
2025-12-10T13:08:52.248280, 0.0064 -0.0409 0.0293 0.0704 0.2446 0.14 -0.07
2025-12-10T13:08:52.305458, -0.1758 -0.0430 -0.0388 -0.0142 0.1550 0.13 -0.07
2025-12-10T13:08:52.355495, -0.1261 -0.0449 -0.0388 -0.1035 -0.0737 0.13 -0.06
2025-12-10T13:08:52.402269, -0.0674 -0.1215 -0.1136 -0.0472 -0.0500 0.13 -0.06
2025-12-10T13:08:52.449049, 0.0142 -0.0989 -0.2244 -0.0276 -0.2089 0.13 -0.06
