timestamp,letter,A1_v1,A1_v2,A1_v3,A1_v4,A1_v5,A1_v6,A1_v7,A1_v8,A1_v9,A1_v10,A1_v11,A1_v12,A2_v1,A2_v2,A2_v3,A2_v4,A2_v5,A2_v6,A2_v7,A2_v8,A2_v9,A2_v10,A2_v11,A2_v12
2025-12-13T14:04:49.745363,L,382.18,-0.764,344.132,-0.394,403.23,-0.026,404.838,0.952,359.016,0.22,-0.831,0.495,263.6,0.638,404.144,0.976,358.84,1.066,396.615,1.214,401.206,0.822,0.231,0.092
2025-12-13T14:04:49.794174,L,382.338,-0.603,344.191,-0.334,403.232,-0.023,404.678,0.789,359.119,0.322,-0.824,0.495,263.603,0.639,404.111,0.941,358.829,1.052,396.541,1.137,401.031,0.646,0.234,0.104
2025-12-13T14:04:49.846867,L,382.388,-0.552,344.258,-0.266,403.249,-0.006,404.686,0.795,359.03,0.232,-0.837,0.475,263.681,0.715,404.143,0.97,358.94,1.159,396.491,1.084,401.028,0.64,0.237,0.096
2025-12-13T14:04:49.890361,L,382.401,-0.537,344.272,-0.251,403.279,0.024,404.694,0.8,359.116,0.318,-0.823,0.495,263.749,0.781,404.021,0.845,358.947,1.163,396.462,1.052,400.964,0.575,0.233,0.109
2025-12-13T14:04:49.945930,L,382.383,-0.554,344.119,-0.403,403.186,-0.069,404.791,0.894,359.117,0.318,-0.839,0.5,263.854,0.883,403.988,0.81,358.863,1.076,396.542,1.128,400.999,0.607,0.245,0.106
2025-12-13T14:04:49.990335,L,382.337,-0.598,344.18,-0.341,403.374,0.118,404.681,0.782,358.998,0.198,-0.822,0.496,263.827,0.853,403.99,0.809,358.985,1.194,396.567,1.149,400.984,0.591,0.228,0.09
2025-12-13T14:04:50.048907,L,382.207,-0.726,344.173,-0.346,403.344,0.088,404.629,0.728,358.863,0.063,-0.825,0.508,263.727,0.752,403.991,0.808,358.911,1.117,396.604,1.183,401.016,0.621,0.241,0.119
2025-12-13T14:04:50.090335,L,382.062,-0.868,344.138,-0.381,403.483,0.226,404.479,0.576,358.865,0.064,-0.824,0.516,263.865,0.887,404.067,0.881,359.087,1.289,396.426,1.002,401.014,0.617,0.243,0.105
2025-12-13T14:04:50.152063,M,382.309,-0.619,344.241,-0.277,403.44,0.183,404.496,0.592,358.956,0.155,-0.838,0.499,263.881,0.9,404.209,1.02,359.332,1.529,396.345,0.919,401.027,0.629,0.245,0.115
2025-12-13T14:04:53.986863,M,382.317,-0.609,344.197,-0.32,403.342,0.085,404.602,0.695,358.886,0.085,-0.837,0.482,263.911,0.927,404.274,1.082,359.397,1.589,396.439,1.009,401.054,0.653,0.242,0.109
2025-12-13T14:04:53.986863,M,382.369,-0.556,344.159,-0.357,403.106,-0.151,404.604,0.696,358.795,-0.006,-0.83,0.477,263.981,0.994,404.211,1.016,359.319,1.507,396.326,0.894,401.047,0.645,0.242,0.117
2025-12-13T14:04:53.986863,M,382.445,-0.478,344.079,-0.435,402.988,-0.268,404.592,0.681,358.789,-0.011,-0.84,0.471,263.999,1.009,404.066,0.868,359.026,1.21,396.542,1.106,401.072,0.667,0.245,0.112
2025-12-13T14:04:53.987893,M,382.482,-0.44,343.875,-0.638,403.08,-0.176,404.761,0.848,358.83,0.029,-0.834,0.459,263.999,1.006,403.833,0.633,358.798,0.979,396.627,1.188,401.063,0.657,0.257,0.112
2025-12-13T14:04:53.987893,M,382.484,-0.437,343.815,-0.696,403.385,0.129,404.73,0.814,358.775,-0.026,-0.824,0.435,263.879,0.883,403.838,0.636,358.672,0.851,396.627,1.184,401.056,0.647,0.277,0.133
2025-12-13T14:04:53.987893,M,382.396,-0.523,344.062,-0.447,403.369,0.113,404.702,0.784,358.967,0.166,-0.728,0.349,263.878,0.88,403.992,0.788,358.696,0.873,396.731,1.285,400.959,0.549,0.318,0.138
2025-12-13T14:04:53.987893,M,382.423,-0.494,344.205,-0.304,403.37,0.113,404.873,0.952,358.791,-0.01,-0.689,0.401,263.803,0.802,403.903,0.697,358.598,0.772,396.554,1.104,401.054,0.642,0.507,0.166
2025-12-13T14:04:53.987893,M,382.567,-0.349,344.24,-0.267,403.43,0.173,404.843,0.919,358.681,-0.12,-0.568,0.39,263.872,0.868,403.945,0.737,358.571,0.743,396.667,1.214,401.017,0.604,0.637,0.233
2025-12-13T14:04:53.987893,M,382.724,-0.192,344.406,-0.101,403.619,0.361,404.787,0.861,358.644,-0.156,-0.47,0.549,263.782,0.776,403.891,0.681,358.638,0.807,396.632,1.175,400.985,0.57,0.545,0.111
2025-12-13T14:04:53.987893,M,382.772,-0.143,344.598,0.09,403.694,0.435,404.917,0.988,358.582,-0.218,-0.389,0.596,263.703,0.695,403.71,0.498,358.726,0.893,396.481,1.021,401.122,0.705,0.549,-0.057
2025-12-13T14:04:53.987893,M,382.89,-0.026,344.676,0.168,403.806,0.545,404.717,0.786,358.557,-0.242,-0.257,0.511,263.634,0.624,403.804,0.591,358.534,0.699,396.424,0.961,401.107,0.688,0.239,0.06
2025-12-13T14:04:53.987893,M,383.083,0.167,344.805,0.296,403.874,0.611,404.541,0.608,358.535,-0.263,-0.07,0.442,263.678,0.666,403.888,0.672,358.515,0.678,396.373,0.907,401.319,0.897,0.003,0.103
2025-12-13T14:04:53.991076,M,383.223,0.306,344.843,0.333,403.844,0.58,404.506,0.571,358.561,-0.236,0.127,0.453,263.731,0.718,403.886,0.669,358.528,0.689,396.253,0.785,401.266,0.841,0.008,-0.003
2025-12-13T14:04:53.991076,M,383.331,0.413,344.937,0.426,403.983,0.716,404.416,0.479,358.554,-0.243,0.039,0.471,263.689,0.673,403.855,0.635,358.495,0.653,396.238,0.767,401.234,0.807,-0.041,-0.08
2025-12-13T14:04:53.991076,M,383.307,0.387,345.05,0.537,403.985,0.716,404.411,0.473,358.472,-0.323,0.06,0.528,263.681,0.663,403.812,0.591,358.48,0.637,396.104,0.632,401.086,0.657,-0.211,0.224
2025-12-13T14:04:53.991076,M,383.375,0.454,344.984,0.47,404.002,0.731,404.361,0.422,358.461,-0.334,0.024,0.415,263.674,0.655,403.82,0.597,358.288,0.443,396.197,0.722,401.196,0.764,-0.408,0.238
2025-12-13T14:04:53.991076,M,383.42,0.498,345.181,0.665,404.137,0.863,404.408,0.468,358.495,-0.299,0.042,0.477,263.818,0.796,403.916,0.691,358.463,0.617,396.218,0.741,401.127,0.694,-0.267,0.096
2025-12-13T14:04:53.991076,M,383.489,0.566,345.204,0.686,404.15,0.874,404.329,0.387,358.481,-0.312,0.037,0.446,263.78,0.756,403.686,0.46,358.558,0.709,396.297,0.818,401.127,0.691,-0.131,-0.082
2025-12-13T14:04:53.991076,M,383.506,0.58,345.464,0.944,404.267,0.988,404.365,0.422,358.603,-0.189,0.025,0.43,263.702,0.675,403.754,0.526,358.506,0.655,396.411,0.929,401.142,0.704,-0.03,-0.065
2025-12-13T14:04:53.991076,M,383.535,0.608,345.559,1.035,404.34,1.058,404.216,0.272,358.501,-0.291,0.001,0.41,263.737,0.709,403.919,0.688,358.565,0.712,396.467,0.982,401.005,0.565,0.012,-0.053
2025-12-13T14:04:53.991076,M,383.831,0.901,345.627,1.099,404.329,1.044,404.265,0.32,358.546,-0.245,0.006,0.417,263.799,0.768,403.883,0.651,358.707,0.852,396.456,0.968,401.049,0.608,0.071,-0.018
2025-12-13T14:04:53.991076,M,383.746,0.814,345.686,1.156,404.35,1.061,404.353,0.407,358.585,-0.205,0.031,0.415,263.823,0.79,404.047,0.813,358.772,0.914,396.401,0.911,400.938,0.496,0.109,-0.041
2025-12-13T14:04:53.991076,M,383.957,1.021,345.754,1.22,404.398,1.106,404.371,0.424,358.635,-0.155,0.021,0.425,263.829,0.794,404.057,0.82,358.905,1.044,396.398,0.905,401.126,0.681,0.078,0.053
2025-12-13T14:04:53.991076,M,383.992,1.053,345.799,1.26,404.44,1.145,404.341,0.393,358.664,-0.125,0.048,0.39,263.85,0.812,404.065,0.825,358.901,1.037,396.44,0.944,401.051,0.604,0.013,0.106
2025-12-13T14:04:53.991076,M,384.068,1.126,345.823,1.281,404.312,1.014,404.54,0.59,358.674,-0.115,0.057,0.439,263.613,0.573,403.997,0.755,358.958,1.09,396.522,1.023,400.94,0.492,-0.045,0.075
2025-12-13T14:04:53.991076,M,384.105,1.159,345.829,1.283,404.335,1.033,404.475,0.524,358.728,-0.06,0.024,0.415,263.614,0.573,404.012,0.768,358.963,1.092,396.475,0.973,400.917,0.467,-0.02,0.113
2025-12-13T14:04:53.991076,M,384.137,1.188,345.82,1.27,404.61,1.304,404.463,0.51,358.926,0.137,0.024,0.413,263.661,0.617,404.011,0.765,359.012,1.138,396.583,1.077,400.837,0.386,-0.041,0.071
2025-12-13T14:04:53.991076,M,384.016,1.063,345.751,1.198,404.552,1.242,404.498,0.543,358.965,0.175,0.05,0.42,263.551,0.506,403.86,0.611,358.816,0.939,396.678,1.169,400.856,0.405,0.01,0.058
2025-12-13T14:04:53.991076,M,383.999,1.043,345.841,1.284,404.62,1.307,404.438,0.482,358.669,-0.12,0.022,0.406,263.635,0.589,403.951,0.701,358.808,0.928,396.776,1.264,400.934,0.48,0.014,0.1
2025-12-13T14:04:53.991076,M,383.894,0.936,345.905,1.344,404.681,1.364,404.446,0.488,358.784,-0.005,0.046,0.432,263.589,0.541,404.092,0.839,358.816,0.933,396.728,1.212,400.882,0.427,0.014,0.13
2025-12-13T14:04:53.991076,M,384.027,1.065,345.992,1.426,404.959,1.637,404.797,0.837,359.11,0.32,0.025,0.391,263.623,0.573,404.096,0.841,358.793,0.908,396.716,1.196,400.926,0.47,0.007,0.17
2025-12-13T14:04:53.991076,M,384.248,1.283,345.993,1.423,404.889,1.562,404.746,0.784,359.021,0.231,0.043,0.413,263.773,0.721,404.04,0.782,358.893,1.005,396.78,1.256,400.815,0.358,0.042,0.16
2025-12-13T14:04:53.991076,M,384.099,1.13,345.963,1.389,404.842,1.511,404.912,0.946,359.064,0.272,0.048,0.405,263.816,0.761,404.065,0.805,358.951,1.059,396.926,1.399,400.882,0.424,0.016,0.106
2025-12-13T14:04:53.995606,M,384.387,1.414,346.208,1.629,404.681,1.346,404.907,0.939,359.161,0.369,0.04,0.415,263.853,0.796,404.117,0.854,358.942,1.047,396.74,1.209,400.791,0.332,0.013,0.114
2025-12-13T14:04:53.995606,M,384.46,1.483,346.153,1.569,405.139,1.799,405.354,1.381,359.202,0.408,0.049,0.45,263.84,0.781,404.118,0.853,358.964,1.066,396.786,1.251,400.816,0.356,0.031,0.124
2025-12-13T14:04:53.995606,M,384.48,1.498,346.285,1.696,405.063,1.717,405.191,1.215,359.103,0.308,0.035,0.393,263.92,0.858,404.284,1.016,358.983,1.082,396.722,1.183,400.748,0.287,0.028,0.108
2025-12-13T14:04:53.996235,M,384.333,1.347,346.415,1.821,405.175,1.824,405.123,1.144,359,0.205,0.056,0.423,263.929,0.865,404.22,0.949,358.91,1.006,396.68,1.138,400.823,0.361,0.048,0.072
2025-12-13T14:04:53.996235,M,384.368,1.378,346.396,1.796,405.079,1.722,404.928,0.946,359.015,0.219,0.068,0.359,263.893,0.826,404.358,1.084,358.831,0.924,396.704,1.158,400.755,0.292,0.088,0.009
2025-12-13T14:04:53.996586,M,384.414,1.419,346.393,1.788,404.995,1.633,404.802,0.817,359.088,0.292,0.16,0.297,263.861,0.791,404.39,1.113,358.866,0.956,396.739,1.19,400.739,0.275,0.089,-0.13
2025-12-13T14:04:53.996586,M,384.379,1.38,346.451,1.84,404.875,1.509,404.631,0.644,358.928,0.13,0.011,0.124,263.652,0.581,404.464,1.182,358.762,0.85,396.726,1.173,400.695,0.231,-0.076,-0.293
2025-12-13T14:04:53.996586,M,384.438,1.436,346.322,1.706,404.995,1.624,404.45,0.462,358.816,0.019,0.011,0.439,263.544,0.472,404.438,1.153,358.686,0.771,396.684,1.127,400.582,0.117,-0.266,-0.62
2025-12-13T14:04:53.996586,M,384.326,1.319,346.253,1.633,404.831,1.455,404.366,0.377,358.793,-0.004,-0.397,0.391,263.539,0.465,404.37,1.082,358.708,0.791,396.571,1.012,400.647,0.182,-0.529,-0.75
2025-12-13T14:04:53.996586,M,384.257,1.246,346.268,1.642,405.046,1.666,404.322,0.332,358.803,0.006,-0.381,0.623,263.624,0.549,404.296,1.005,358.818,0.899,396.458,0.896,401.019,0.552,-0.661,-1.095
2025-12-13T14:04:53.996586,M,384.211,1.197,346.191,1.561,405.041,1.655,404.254,0.263,358.647,-0.15,-0.419,0.734,263.684,0.607,404.395,1.101,358.87,0.948,396.598,1.033,401.062,0.593,-0.5,-0.981
2025-12-13T14:04:53.998064,M,384.231,1.213,346.093,1.458,404.931,1.541,404.193,0.201,358.539,-0.257,-0.339,0.883,263.737,0.658,404.408,1.11,358.946,1.02,396.421,0.854,401.265,0.793,-0.351,-0.691
2025-12-13T14:04:53.998064,M,384.248,1.227,345.902,1.263,404.804,1.41,404.065,0.073,358.46,-0.336,-0.378,1.002,263.754,0.673,404.419,1.118,358.952,1.024,396.386,0.816,401.248,0.774,-0.322,-0.636
2025-12-13T14:04:53.998064,M,384.218,1.193,345.778,1.137,404.783,1.384,404.057,0.065,358.479,-0.315,-0.416,1.069,263.948,0.865,404.369,1.065,358.973,1.041,396.384,0.812,401.218,0.742,-0.297,-0.707
2025-12-13T14:04:53.998064,M,384.177,1.149,345.82,1.175,404.764,1.361,403.96,-0.032,358.692,-0.102,-0.259,0.695,264.119,1.033,404.354,1.047,358.946,1.011,396.398,0.823,401.372,0.894,-0.373,-0.818
2025-12-13T14:04:53.998064,M,384.171,1.139,345.827,1.178,405.167,1.759,403.86,-0.131,358.834,0.04,-0.393,0.802,264.075,0.985,404.312,1.002,358.938,1,396.395,0.818,401.582,1.101,-0.555,-0.605
2025-12-13T14:04:53.998064,M,384.135,1.1,345.892,1.24,405.057,1.644,403.892,-0.099,358.719,-0.075,-0.428,0.896,263.991,0.899,404.35,1.036,358.96,1.019,396.438,0.858,401.362,0.878,-0.521,-0.677
2025-12-13T14:04:53.998064,M,384.059,1.021,345.83,1.174,404.885,1.468,403.875,-0.116,358.708,-0.086,-0.429,0.774,263.947,0.852,404.248,0.931,358.95,1.006,396.31,0.728,401.304,0.817,-0.435,-0.962
2025-12-13T14:04:53.998064,M,384.127,1.085,345.791,1.131,404.794,1.373,403.83,-0.161,358.698,-0.096,-0.561,0.722,263.893,0.796,404.233,0.914,359.046,1.099,396.393,0.809,401.253,0.763,-0.49,-0.906
2025-12-13T14:04:54.000085,M,384.157,1.112,345.801,1.138,404.729,1.303,403.7,-0.289,359.049,0.255,-0.555,0.705,263.801,0.702,404.265,0.943,359.115,1.165,396.331,0.744,401.147,0.656,-0.457,-0.931
2025-12-13T14:04:54.000085,M,384.213,1.165,345.84,1.173,404.731,1.302,403.241,-0.746,358.878,0.084,-0.598,1.112,264.155,1.052,404.338,1.013,359.072,1.118,396.366,0.777,401.16,0.666,-0.459,-0.878
2025-12-13T14:04:54.000085,M,384.097,1.046,345.724,1.055,404.643,1.211,402.807,-1.176,358.833,0.038,-0.746,0.843,264.092,0.986,404.283,0.955,358.928,0.971,396.382,0.791,401.155,0.66,-0.424,-1.002
2025-12-13T14:04:54.000085,M,384.116,1.061,345.787,1.114,404.701,1.265,402.2,-1.778,358.733,-0.061,-0.613,0.68,263.991,0.882,404.159,0.828,358.937,0.977,396.471,0.877,401.137,0.64,-0.496,-0.937
2025-12-13T14:04:54.000085,M,384.102,1.044,345.783,1.107,404.707,1.267,401.546,-2.425,358.6,-0.194,-0.607,0.792,264.037,0.926,404.26,0.927,358.959,0.996,396.415,0.818,401.27,0.771,-0.525,-0.844
2025-12-13T14:04:54.000085,M,384.105,1.044,345.854,1.174,404.757,1.313,401.196,-2.767,358.453,-0.34,-0.657,0.849,263.927,0.814,404.483,1.147,359.024,1.058,396.455,0.856,401.283,0.781,-0.433,-0.841
2025-12-13T14:04:54.000085,M,384.002,0.938,345.931,1.248,405.131,1.682,400.752,-3.201,358.563,-0.228,-0.554,0.667,264.071,0.955,404.35,1.011,359.261,1.291,396.445,0.844,401.219,0.715,-0.505,-0.906
2025-12-13T14:04:54.000085,M,384.287,1.219,346.165,1.477,405.011,1.557,400.407,-3.535,358.541,-0.25,-0.555,0.797,264.017,0.898,404.383,1.041,359.575,1.6,396.407,0.803,401.283,0.777,-0.494,-0.855
2025-12-13T14:04:54.000085,M,384.237,1.166,346.145,1.453,404.919,1.461,400.283,-3.648,358.236,-0.553,-0.719,0.6,264.03,0.909,404.367,1.022,359.401,1.422,396.508,0.901,401.249,0.74,-0.512,-0.816
2025-12-13T14:04:54.000085,M,384.134,1.06,346.142,1.446,404.899,1.436,399.919,-4,358.268,-0.52,-0.665,0.754,263.967,0.842,404.383,1.035,359.323,1.34,396.612,1.002,401.294,0.783,-0.507,-0.81
2025-12-13T14:04:54.000085,M,384.268,1.19,346.23,1.529,404.821,1.354,399.899,-4.009,358.311,-0.476,-0.727,0.694,263.851,0.724,404.412,1.06,359.329,1.342,396.584,0.971,401.274,0.761,-0.482,-0.892
2025-12-13T14:04:54.000085,M,384.401,1.319,346.458,1.751,404.858,1.387,399.911,-3.984,358.408,-0.377,-0.661,0.832,263.824,0.695,404.348,0.993,359.215,1.224,396.604,0.988,401.241,0.726,-0.51,-0.872
2025-12-13T14:04:54.000085,M,384.143,1.058,346.403,1.691,404.905,1.429,399.787,-4.096,358.359,-0.425,-0.664,0.747,263.875,0.744,404.516,1.158,359.084,1.09,396.636,1.018,401.317,0.799,-0.541,-0.842
2025-12-13T14:04:54.000085,M,383.645,0.559,346.354,1.638,404.676,1.197,399.917,-3.954,358.196,-0.586,-0.759,0.444,263.785,0.652,404.679,1.317,359.284,1.286,396.665,1.043,401.354,0.834,-0.557,-1.039
2025-12-13T14:04:54.000085,M,383.463,0.375,346.162,1.441,404.67,1.187,399.807,-4.052,358.533,-0.249,-0.688,0.546,263.826,0.691,404.628,1.262,359.13,1.128,396.54,0.916,401.311,0.789,-0.59,-0.778
2025-12-13T14:04:54.000085,M,383.302,0.214,346.232,1.507,404.77,1.283,399.92,-3.927,358.514,-0.267,-0.69,0.935,263.937,0.799,404.492,1.123,359.264,1.259,396.58,0.953,401.334,0.809,-0.471,-0.731
2025-12-13T14:04:54.000085,M,383.146,0.058,346.235,1.505,404.887,1.397,399.87,-3.965,358.467,-0.313,-0.66,0.752,263.944,0.805,404.523,1.15,359.217,1.209,396.601,0.97,401.414,0.886,-0.454,-0.839
2025-12-13T14:04:54.000085,M,383.159,0.07,346.311,1.577,405.156,1.66,399.81,-4.013,358.516,-0.263,-0.614,0.72,263.966,0.824,404.655,1.279,359.236,1.224,396.424,0.791,401.364,0.834,-0.483,-0.799
2025-12-13T14:04:54.000085,M,383.005,-0.084,346.319,1.58,405.242,1.741,399.743,-4.068,358.589,-0.189,-0.634,0.789,263.88,0.736,404.547,1.167,359.268,1.252,396.478,0.843,401.366,0.833,-0.494,-0.867
2025-12-13T14:04:54.000085,M,382.959,-0.129,346.386,1.642,405.228,1.722,399.669,-4.129,358.548,-0.229,-0.637,0.723,263.864,0.718,404.481,1.098,359.251,1.231,396.405,0.768,401.277,0.742,-0.523,-0.848
2025-12-13T14:04:54.000085,M,382.904,-0.184,346.369,1.62,405.156,1.645,399.859,-3.928,358.693,-0.085,-0.636,0.8,263.866,0.717,404.453,1.067,359.086,1.063,396.627,0.986,401.423,0.886,-0.539,-0.883
2025-12-13T14:04:54.000085,M,382.675,-0.411,346.37,1.616,405.197,1.681,399.876,-3.899,358.729,-0.048,-0.642,0.792,263.777,0.626,404.459,1.069,359.135,1.109,396.672,1.028,401.328,0.788,-0.551,-0.885
2025-12-13T14:04:54.000085,M,382.519,-0.565,346.506,1.746,405.233,1.712,399.681,-4.082,359.107,0.329,-0.667,0.81,263.624,0.472,404.404,1.011,359.179,1.149,396.726,1.079,401.393,0.851,-0.526,-0.851
2025-12-13T14:04:54.013906,M,382.472,-0.611,346.565,1.8,405.22,1.694,399.569,-4.181,359.049,0.27,-0.644,0.719,263.579,0.426,404.43,1.034,359.098,1.065,396.654,1.004,401.361,0.816,-0.535,-0.849
2025-12-13T14:04:54.058105,M,382.565,-0.516,346.572,1.802,405.104,1.573,399.531,-4.207,358.833,0.054,-0.647,0.738,263.569,0.415,404.424,1.025,358.966,0.93,396.74,1.087,401.393,0.845,-0.512,-0.859
2025-12-13T14:04:54.106480,M,382.603,-0.477,346.654,1.878,405.121,1.586,399.797,-3.929,358.808,0.029,-0.648,0.772,263.576,0.42,404.463,1.061,358.985,0.946,396.772,1.115,401.346,0.796,-0.497,-0.859
2025-12-13T14:04:54.156511,M,382.59,-0.488,346.725,1.944,405.182,1.641,399.821,-3.892,358.846,0.067,-0.674,0.669,263.537,0.38,404.542,1.137,359.062,1.02,396.724,1.064,401.289,0.737,-0.525,-0.845
2025-12-13T14:04:54.206664,M,382.594,-0.482,346.803,2.016,405.25,1.704,399.858,-3.844,358.85,0.07,-0.67,0.726,263.517,0.36,404.507,1.098,359.189,1.144,396.922,1.259,401.33,0.775,-0.514,-0.845
2025-12-13T14:04:54.268966,M,383.018,-0.059,346.902,2.108,405.325,1.774,399.905,-3.786,358.793,0.013,-0.683,0.712,263.59,0.431,404.431,1.019,359.332,1.283,396.856,1.19,401.2,0.644,-0.518,-0.868
2025-12-13T14:04:54.320618,M,383.046,-0.031,346.734,1.934,405.511,1.954,400.186,-3.494,358.668,-0.112,-0.66,0.713,263.52,0.359,404.32,0.905,359.262,1.209,396.829,1.158,401.191,0.633,-0.545,-0.829
2025-12-13T14:04:54.371002,M,383.115,0.039,346.661,1.855,405.51,1.947,400.164,-3.506,358.677,-0.101,-0.667,0.723,263.727,0.565,404.386,0.969,359.32,1.264,396.849,1.175,401.273,0.713,-0.536,-0.856
2025-12-13T14:04:54.422373,M,383.042,-0.035,346.746,1.935,405.434,1.865,400.249,-3.41,358.641,-0.137,-0.665,0.75,263.73,0.566,404.4,0.979,359.417,1.357,396.747,1.07,401.255,0.693,-0.535,-0.842
2025-12-13T14:04:54.471048,M,383.247,0.169,346.792,1.975,405.442,1.868,400.324,-3.325,358.714,-0.064,-0.661,0.729,263.987,0.821,404.367,0.943,359.277,1.213,396.748,1.067,401.24,0.675,-0.527,-0.845
2025-12-13T14:04:54.524861,M,383.322,0.244,346.817,1.994,405.479,1.899,400.375,-3.264,358.869,0.09,-0.669,0.759,263.959,0.79,404.413,0.986,359.259,1.191,396.823,1.139,401.271,0.704,-0.517,-0.839
2025-12-13T14:04:54.575149,M,383.343,0.265,346.884,2.055,405.361,1.776,400.69,-2.94,358.779,0.001,-0.669,0.691,263.964,0.793,404.603,1.173,359.228,1.156,396.799,1.112,401.433,0.864,-0.522,-0.849
2025-12-13T14:04:54.624621,M,383.392,0.313,346.853,2.017,405.318,1.728,400.578,-3.044,358.686,-0.092,-0.674,0.718,263.878,0.705,404.576,1.143,359.17,1.096,396.853,1.163,401.471,0.9,-0.531,-0.829
2025-12-13T14:04:54.675897,M,383.36,0.28,346.69,1.85,405.22,1.625,400.553,-3.059,358.648,-0.129,-0.668,0.73,263.863,0.688,404.627,1.19,359.21,1.132,397.126,1.431,401.505,0.93,-0.546,-0.851
2025-12-13T14:04:54.722728,M,383.467,0.385,346.698,1.851,405.223,1.623,400.667,-2.937,359.126,0.347,-0.671,0.704,263.849,0.672,404.612,1.171,359.14,1.059,397.126,1.427,401.489,0.912,-0.556,-0.853
2025-12-13T14:04:54.775381,M,383.306,0.224,346.644,1.792,405.286,1.682,400.587,-3.008,359.006,0.226,-0.675,0.738,263.747,0.569,404.628,1.184,359.243,1.158,397.036,1.333,401.551,0.97,-0.53,-0.843
2025-12-13T14:04:54.828240,M,383.239,0.157,346.702,1.844,405.372,1.762,400.591,-2.994,358.84,0.06,-0.673,0.708,263.778,0.597,404.598,1.15,359.214,1.126,396.986,1.279,401.559,0.976,-0.543,-0.842
2025-12-13T14:04:54.875665,M,383.105,0.023,346.737,1.874,405.297,1.682,400.61,-2.966,359.129,0.349,-0.679,0.729,263.759,0.577,404.646,1.195,359.353,1.261,396.928,1.217,401.537,0.951,-0.524,-0.827
2025-12-13T14:04:54.930157,M,383.243,0.16,346.739,1.87,405.157,1.537,400.507,-3.06,358.919,0.138,-0.682,0.706,263.833,0.649,404.449,0.994,359.356,1.26,396.967,1.252,401.458,0.869,-0.518,-0.842
2025-12-13T14:04:54.975983,M,383.424,0.34,346.71,1.836,405.183,1.558,400.521,-3.037,358.898,0.117,-0.68,0.682,263.913,0.727,404.305,0.848,359.163,1.064,397.121,1.402,401.733,1.141,-0.525,-0.813
2025-12-13T14:04:55.023175,M,383.463,0.378,346.775,1.895,405.206,1.577,400.579,-2.97,358.821,0.039,-0.686,0.722,264.059,0.87,404.298,0.839,359.083,0.982,397.046,1.324,401.615,1.02,-0.522,-0.84
2025-12-13T14:04:55.076128,M,383.452,0.366,346.712,1.827,405.241,1.607,400.584,-2.956,358.722,-0.059,-0.672,0.691,263.917,0.725,404.307,0.846,359.088,0.984,396.996,1.269,401.571,0.973,-0.535,-0.846
2025-12-13T14:04:55.122395,M,383.383,0.296,346.747,1.856,405.167,1.529,400.574,-2.957,358.635,-0.145,-0.695,0.725,263.927,0.733,404.406,0.941,359.198,1.09,397.026,1.296,401.563,0.962,-0.539,-0.851
2025-12-13T14:04:55.185253,M,383.412,0.324,346.627,1.731,405.342,1.698,400.55,-2.972,358.604,-0.176,-0.688,0.712,264.055,0.859,404.402,0.935,359.174,1.063,396.933,1.199,401.48,0.877,-0.524,-0.839
2025-12-13T14:04:55.237592,M,383.423,0.333,346.927,2.025,405.151,1.503,400.529,-2.984,358.622,-0.158,-0.679,0.721,264.019,0.82,404.309,0.839,359.198,1.084,396.971,1.233,401.453,0.846,-0.532,-0.827
2025-12-13T14:04:55.288302,M,383.402,0.312,346.845,1.938,405.208,1.555,400.661,-2.844,358.412,-0.367,-0.683,0.702,264.287,1.085,404.287,0.814,359.264,1.147,396.899,1.158,401.428,0.82,-0.529,-0.815
2025-12-13T14:04:55.337639,M,383.369,0.278,346.714,1.801,405.243,1.585,400.611,-2.885,358.258,-0.519,-0.682,0.691,264.447,1.242,404.222,0.748,359.218,1.097,396.942,1.197,401.557,0.945,-0.529,-0.837
2025-12-13T14:04:55.387713,M,383.339,0.248,346.748,1.829,405.274,1.611,400.613,-2.874,358.257,-0.519,-0.683,0.707,264.438,1.229,404.316,0.838,359.462,1.336,396.949,1.2,401.895,1.28,-0.528,-0.835
2025-12-13T14:04:55.437605,M,383.329,0.236,346.793,1.869,405.331,1.663,400.615,-2.864,358.466,-0.309,-0.687,0.719,264.401,1.188,404.338,0.858,359.436,1.307,396.85,1.098,401.908,1.288,-0.529,-0.835
2025-12-13T14:04:55.489601,M,383.424,0.331,346.908,1.978,405.576,1.903,400.451,-3.019,358.545,-0.229,-0.665,0.686,264.293,1.077,404.312,0.83,359.399,1.266,396.928,1.173,401.799,1.176,-0.53,-0.837
2025-12-13T14:04:55.539837,M,383.388,0.294,346.739,1.803,405.402,1.724,400.502,-2.959,358.735,-0.039,-0.689,0.733,264.303,1.083,404.365,0.88,359.351,1.215,396.936,1.178,401.943,1.316,-0.545,-0.832
2025-12-13T14:04:55.590860,M,383.477,0.381,346.621,1.68,405.264,1.581,400.471,-2.98,358.721,-0.052,-0.672,0.685,264.281,1.059,404.276,0.789,359.639,1.498,397.109,1.346,401.875,1.244,-0.548,-0.848
2025-12-13T14:04:55.641304,M,383.48,0.383,346.651,1.705,405.277,1.589,400.43,-3.013,358.605,-0.168,-0.691,0.747,264.323,1.097,404.243,0.753,359.592,1.447,396.961,1.195,401.875,1.241,-0.544,-0.87
