timestamp,letter,A1_v1,A1_v2,A1_v3,A1_v4,A1_v5,A1_v6,A1_v7,A1_v8,A1_v9,A1_v10,A1_v11,A1_v12,A2_v1,A2_v2,A2_v3,A2_v4,A2_v5,A2_v6,A2_v7,A2_v8,A2_v9,A2_v10,A2_v11,A2_v12
2025-12-13T15:49:21.363762,P,379.195,-0.605,341.625,-1.112,401.08,-0.955,399.586,0.282,355.469,-0.025,-0.833,0.52,260.559,0.66,400.628,0.769,355.939,1.39,392.456,0.93,396.772,0.529,-0.76,0.554
2025-12-13T15:49:21.409293,P,378.842,-0.955,341.58,-1.153,401.055,-0.977,399.636,0.33,355.413,-0.081,-0.834,0.517,260.596,0.695,400.687,0.826,355.946,1.393,392.402,0.872,396.859,0.615,-0.766,0.563
2025-12-13T15:49:21.451068,P,378.891,-0.903,341.615,-1.115,400.974,-1.056,399.635,0.328,355.484,-0.011,-0.835,0.506,260.495,0.592,400.665,0.801,356.012,1.455,392.458,0.926,396.876,0.63,-0.761,0.563
2025-12-13T15:49:21.512894,P,378.799,-0.992,341.616,-1.11,400.962,-1.064,399.664,0.356,355.531,0.036,-0.836,0.531,260.571,0.666,400.69,0.824,355.921,1.36,392.673,1.138,396.816,0.568,-0.76,0.563
2025-12-13T15:49:21.561946,P,378.793,-0.995,341.557,-1.165,401.086,-0.937,399.719,0.41,355.647,0.152,-0.827,0.519,260.592,0.685,401.072,1.202,355.84,1.275,392.743,1.204,397.123,0.872,-0.76,0.566
2025-12-13T15:49:21.606424,P,378.803,-0.982,341.491,-1.229,401.376,-0.645,399.603,0.293,355.824,0.328,-0.828,0.527,260.701,0.792,401.079,1.205,355.755,1.186,392.714,1.171,397.123,0.87,-0.754,0.556
2025-12-13T15:49:21.661459,P,379.021,-0.761,341.642,-1.074,401.406,-0.613,399.575,0.264,355.845,0.348,-0.833,0.53,260.662,0.75,400.949,1.073,355.784,1.212,392.898,1.351,397.093,0.838,-0.759,0.566
2025-12-13T15:49:21.708669,P,379.334,-0.448,341.79,-0.924,401.252,-0.765,399.506,0.195,355.789,0.291,-0.838,0.523,260.672,0.759,400.94,1.06,355.705,1.129,392.865,1.315,397.067,0.809,-0.764,0.552
2025-12-13T15:49:21.749748,P,379.219,-0.561,341.905,-0.806,401.177,-0.838,399.581,0.268,355.844,0.345,-0.844,0.512,260.652,0.736,400.857,0.975,355.74,1.161,392.866,1.312,396.999,0.739,-0.77,0.54
2025-12-13T15:49:21.807271,P,379.177,-0.6,341.796,-0.912,401.186,-0.826,399.781,0.467,355.758,0.258,-0.835,0.501,260.634,0.715,400.845,0.959,355.742,1.159,392.867,1.309,396.909,0.647,-0.772,0.541
2025-12-13T15:49:21.854072,P,379.126,-0.65,341.836,-0.87,401.148,-0.861,399.957,0.642,355.757,0.257,-0.831,0.509,260.663,0.742,400.743,0.855,355.713,1.126,392.853,1.291,397.025,0.761,-0.772,0.543
2025-12-13T15:49:21.907357,P,379.111,-0.663,341.9,-0.803,401.146,-0.861,399.932,0.615,355.861,0.36,-0.834,0.52,260.703,0.78,400.804,0.913,355.657,1.068,392.916,1.35,397.067,0.8,-0.766,0.581
2025-12-13T15:49:21.958067,P,379.188,-0.584,341.852,-0.848,401.158,-0.846,399.895,0.576,355.803,0.3,-0.818,0.529,260.859,0.933,400.753,0.859,355.908,1.315,392.851,1.281,396.984,0.715,-0.747,0.593
2025-12-13T15:49:22.007490,P,379.21,-0.56,341.945,-0.753,400.899,-1.102,399.938,0.617,355.856,0.353,-0.822,0.573,260.831,0.902,400.767,0.871,355.709,1.112,392.854,1.28,397.256,0.984,-0.805,0.552
2025-12-13T15:49:22.048066,P,379.35,-0.419,341.967,-0.729,401.016,-0.982,399.975,0.653,355.784,0.279,-0.818,0.578,260.821,0.89,400.75,0.852,355.669,1.069,392.826,1.249,397.45,1.175,-0.804,0.502
2025-12-13T15:49:22.097069,P,379.173,-0.594,341.806,-0.888,400.999,-0.996,399.993,0.669,355.735,0.23,-0.83,0.532,260.842,0.909,400.765,0.864,355.559,0.956,392.802,1.221,397.276,0.998,-0.763,0.538
2025-12-13T15:49:22.155907,P,379.182,-0.583,341.739,-0.951,400.984,-1.008,399.874,0.548,355.901,0.395,-0.836,0.492,260.771,0.835,400.778,0.874,355.567,0.961,392.766,1.181,397.363,1.081,-0.755,0.561
2025-12-13T15:49:22.205292,P,379.16,-0.603,341.665,-1.022,400.971,-1.018,399.904,0.576,355.868,0.361,-0.854,0.501,260.739,0.8,400.7,0.794,355.514,0.905,392.674,1.086,397.409,1.124,-0.784,0.565
2025-12-13T15:49:22.250566,P,379.006,-0.755,341.915,-0.77,401.02,-0.966,399.946,0.616,355.884,0.376,-0.848,0.545,260.92,0.979,400.781,0.872,355.512,0.901,392.623,1.032,397.285,0.997,-0.8,0.613
2025-12-13T15:49:22.291413,P,378.825,-0.933,342.106,-0.578,400.882,-1.1,399.937,0.605,355.718,0.209,-0.835,0.521,260.87,0.925,400.792,0.881,355.466,0.852,392.773,1.179,397.071,0.781,-0.793,0.593
2025-12-13T15:49:22.353676,P,378.921,-0.835,342.198,-0.484,400.911,-1.068,399.825,0.491,355.632,0.123,-0.835,0.506,260.75,0.804,400.862,0.948,355.47,0.854,392.726,1.127,397.048,0.755,-0.746,0.562
2025-12-13T15:49:22.395377,P,378.946,-0.808,342.339,-0.342,400.952,-1.024,399.846,0.511,355.481,-0.028,-0.835,0.489,260.72,0.771,401.119,1.201,355.353,0.735,392.578,0.977,397.087,0.792,-0.712,0.568
2025-12-13T15:49:22.452703,P,378.997,-0.754,342.073,-0.605,400.958,-1.015,399.969,0.633,355.663,0.154,-0.837,0.463,260.604,0.653,401.284,1.362,355.491,0.87,392.524,0.92,397.106,0.809,-0.693,0.607
2025-12-13T15:49:22.498979,P,379.268,-0.482,341.975,-0.702,400.963,-1.007,400.243,0.904,355.689,0.179,-0.841,0.481,260.531,0.579,401.085,1.16,355.477,0.853,392.491,0.885,397.049,0.749,-0.697,0.609
2025-12-13T15:49:22.541536,P,379.146,-0.603,341.933,-0.742,401.012,-0.955,400.229,0.887,355.606,0.096,-0.847,0.487,260.633,0.678,401.15,1.221,355.555,0.928,392.597,0.988,397.028,0.726,-0.735,0.594
2025-12-13T15:49:22.600396,P,379.038,-0.708,342.391,-0.283,400.966,-0.998,400.126,0.782,355.578,0.068,-0.845,0.482,260.542,0.585,400.952,1.02,355.473,0.844,392.526,0.913,396.949,0.646,-0.747,0.568
2025-12-13T15:49:22.651253,P,378.973,-0.77,342.644,-0.03,400.94,-1.021,400.051,0.705,355.599,0.088,-0.847,0.479,260.657,0.698,400.913,0.978,355.461,0.83,392.448,0.833,396.956,0.65,-0.765,0.554
2025-12-13T15:49:22.693909,P,378.992,-0.75,342.732,0.058,401.187,-0.772,399.985,0.637,355.542,0.031,-0.862,0.495,260.518,0.558,401.058,1.12,355.451,0.817,392.439,0.822,396.976,0.668,-0.796,0.569
2025-12-13T15:49:22.736380,P,378.933,-0.806,342.704,0.03,401.03,-0.926,400.152,0.801,355.552,0.041,-0.851,0.524,260.546,0.584,401.006,1.065,355.652,1.015,392.491,0.871,396.979,0.669,-0.815,0.555
2025-12-13T15:49:22.800414,P,378.896,-0.841,342.604,-0.069,401.086,-0.867,400.179,0.825,355.471,-0.04,-0.82,0.543,260.585,0.621,400.961,1.016,355.649,1.009,392.627,1.004,396.951,0.64,-0.809,0.533
2025-12-13T15:49:22.847293,P,378.893,-0.841,342.457,-0.216,401.286,-0.666,400.007,0.652,355.804,0.292,-0.844,0.562,260.575,0.609,400.92,0.973,355.646,1.003,392.657,1.031,396.897,0.584,-0.822,0.539
2025-12-13T15:49:22.889474,P,378.891,-0.84,342.342,-0.33,401.267,-0.683,399.976,0.619,355.873,0.36,-0.845,0.524,260.566,0.599,400.975,1.024,355.583,0.938,392.563,0.934,397.044,0.729,-0.794,0.548
2025-12-13T15:49:22.949338,P,378.874,-0.855,342.121,-0.549,401.145,-0.802,400.114,0.755,355.888,0.374,-0.826,0.484,260.573,0.604,400.933,0.979,355.513,0.865,392.66,1.029,396.949,0.632,-0.768,0.55
2025-12-13T15:49:22.997939,P,378.934,-0.792,342.196,-0.472,401.127,-0.817,400.206,0.844,355.901,0.386,-0.841,0.504,260.504,0.533,400.641,0.685,355.422,0.771,392.656,1.021,396.97,0.651,-0.769,0.552
2025-12-13T15:49:23.034515,P,378.897,-0.827,342.308,-0.36,401.097,-0.845,400.331,0.966,355.733,0.217,-0.832,0.501,260.669,0.696,400.564,0.607,355.311,0.659,392.637,1,396.929,0.607,-0.769,0.536
2025-12-13T15:49:23.098164,P,378.999,-0.722,342.256,-0.411,401.025,-0.914,400.156,0.789,355.765,0.249,-0.84,0.489,260.829,0.853,400.586,0.627,355.289,0.634,392.606,0.965,396.952,0.629,-0.795,0.515
2025-12-13T15:49:23.147521,P,379.06,-0.66,342.195,-0.47,401.022,-0.914,400.362,0.992,355.658,0.141,-0.845,0.489,260.834,0.856,400.531,0.57,355.314,0.658,392.593,0.95,396.853,0.528,-0.786,0.511
2025-12-13T15:49:23.187406,P,379.082,-0.636,342.127,-0.537,401.005,-0.929,400.259,0.886,355.624,0.107,-0.853,0.481,260.794,0.814,400.572,0.609,355.336,0.678,392.627,0.981,396.856,0.529,-0.794,0.502
2025-12-13T15:49:23.246226,P,379.072,-0.643,342.052,-0.61,401.034,-0.897,400.228,0.852,355.639,0.122,-0.852,0.525,260.744,0.761,400.654,0.689,355.476,0.815,392.552,0.903,396.738,0.41,-0.809,0.529
2025-12-13T15:49:23.295237,P,379.004,-0.71,342.135,-0.525,401.135,-0.793,400.201,0.823,355.623,0.105,-0.832,0.522,260.685,0.7,400.65,0.683,355.374,0.711,392.651,0.998,396.784,0.456,-0.829,0.54
2025-12-13T15:49:23.339960,P,378.943,-0.768,341.984,-0.674,401.209,-0.718,400.131,0.751,355.623,0.105,-0.825,0.533,260.677,0.69,400.647,0.678,355.329,0.664,392.573,0.918,396.9,0.57,-0.844,0.534
2025-12-13T15:49:23.381571,P,378.845,-0.864,341.986,-0.67,401.274,-0.651,400.056,0.674,355.668,0.149,-0.833,0.547,260.671,0.682,400.69,0.718,355.35,0.682,392.669,1.011,396.897,0.565,-0.839,0.566
2025-12-13T15:49:23.437134,P,378.939,-0.768,341.853,-0.801,401.226,-0.696,400.244,0.859,355.603,0.084,-0.825,0.531,260.816,0.824,400.607,0.634,355.308,0.639,392.574,0.913,396.91,0.575,-0.797,0.541
2025-12-13T15:49:23.478766,P,378.796,-0.908,341.945,-0.706,401.304,-0.617,400.155,0.768,355.591,0.071,-0.83,0.5,260.943,0.948,400.579,0.604,355.391,0.72,392.49,0.827,396.74,0.405,-0.767,0.53
2025-12-13T15:49:23.527308,P,378.85,-0.851,341.817,-0.832,401.207,-0.711,400.061,0.672,355.475,-0.044,-0.849,0.497,260.83,0.833,400.734,0.757,355.569,0.895,392.491,0.825,396.697,0.36,-0.747,0.538
2025-12-13T15:49:23.590224,P,379.003,-0.696,341.869,-0.778,401.152,-0.763,399.994,0.603,355.478,-0.041,-0.849,0.486,260.685,0.686,400.706,0.727,355.621,0.944,392.492,0.824,397.063,0.724,-0.738,0.526
2025-12-13T15:49:23.632421,P,379.003,-0.694,341.96,-0.685,401.179,-0.735,400.205,0.811,355.6,0.081,-0.852,0.454,260.708,0.707,400.682,0.7,355.801,1.121,392.313,0.643,396.965,0.625,-0.764,0.517
2025-12-13T15:49:23.680350,P,379.123,-0.573,341.859,-0.783,401.233,-0.679,400.06,0.665,355.498,-0.021,-0.844,0.49,260.623,0.62,400.48,0.497,355.75,1.067,392.35,0.678,396.97,0.627,-0.797,0.536
2025-12-13T15:49:23.740694,P,379.108,-0.586,341.906,-0.734,401.25,-0.66,400.053,0.656,355.679,0.159,-0.837,0.509,260.638,0.633,400.422,0.438,355.69,1.004,392.398,0.724,396.928,0.584,-0.812,0.56
2025-12-13T15:49:23.789373,P,379.245,-0.447,341.918,-0.72,401.145,-0.763,400.136,0.737,355.642,0.122,-0.846,0.523,260.892,0.884,400.507,0.521,355.697,1.008,392.441,0.764,396.982,0.636,-0.82,0.54
2025-12-13T15:49:23.832817,P,379.231,-0.46,341.807,-0.828,401.142,-0.763,400.3,0.898,355.685,0.164,-0.841,0.52,260.815,0.805,400.521,0.533,355.629,0.936,392.523,0.844,396.969,0.621,-0.819,0.517
2025-12-13T15:49:23.874427,P,379.218,-0.471,341.711,-0.922,401.065,-0.837,400.264,0.859,355.618,0.097,-0.838,0.513,260.627,0.615,400.518,0.529,355.838,1.143,392.52,0.838,396.898,0.548,-0.809,0.523
2025-12-13T15:49:23.937071,P,379.237,-0.451,341.82,-0.81,401.132,-0.768,400.292,0.885,355.679,0.157,-0.845,0.52,260.657,0.643,400.801,0.81,355.738,1.039,392.518,0.833,397.27,0.918,-0.791,0.545
2025-12-13T15:49:23.978722,P,379.208,-0.478,341.722,-0.905,401.372,-0.527,400.212,0.802,355.687,0.165,-0.827,0.499,260.623,0.607,400.795,0.801,355.739,1.037,392.305,0.62,397.358,1.002,-0.787,0.538
2025-12-13T15:49:24.036711,P,379.153,-0.532,341.695,-0.929,401.312,-0.585,400.187,0.775,355.785,0.262,-0.832,0.497,260.728,0.71,401,1.003,355.755,1.05,392.269,0.581,397.315,0.957,-0.784,0.555
2025-12-13T15:49:24.086035,P,379.165,-0.518,341.687,-0.935,401.38,-0.516,400.059,0.645,355.931,0.407,-0.827,0.524,260.806,0.786,400.925,0.925,355.725,1.017,392.147,0.458,397.292,0.931,-0.792,0.566
2025-12-13T15:49:24.131353,P,379.265,-0.417,341.829,-0.79,401.439,-0.455,399.932,0.517,355.834,0.309,-0.829,0.568,260.844,0.822,400.799,0.797,355.698,0.987,392.444,0.753,397.197,0.833,-0.79,0.538
2025-12-13T15:49:24.173286,P,379.308,-0.373,341.685,-0.932,401.671,-0.222,399.805,0.389,355.764,0.238,-0.829,0.506,260.848,0.823,400.763,0.758,355.614,0.9,392.571,0.877,397.218,0.852,-0.777,0.537
2025-12-13T15:49:24.233718,P,379.301,-0.379,341.708,-0.906,401.666,-0.227,399.754,0.336,355.702,0.176,-0.825,0.493,260.881,0.854,400.821,0.814,355.555,0.839,392.457,0.761,397.237,0.868,-0.78,0.52
2025-12-13T15:49:24.277319,P,379.25,-0.428,341.713,-0.898,401.571,-0.321,399.723,0.305,355.738,0.211,-0.859,0.501,260.865,0.835,400.903,0.893,355.474,0.755,392.432,0.734,397.194,0.823,-0.791,0.521
2025-12-13T15:49:24.319955,P,379.295,-0.382,341.897,-0.712,401.562,-0.328,399.846,0.427,355.709,0.182,-0.864,0.537,260.911,0.879,400.794,0.783,355.522,0.801,392.47,0.77,397.14,0.767,-0.798,0.552
2025-12-13T15:49:24.381819,P,379.2,-0.476,341.94,-0.667,401.525,-0.365,399.805,0.384,355.729,0.201,-0.84,0.528,260.997,0.962,400.699,0.685,355.564,0.841,392.564,0.861,396.988,0.613,-0.81,0.543
2025-12-13T15:49:24.430301,P,379.251,-0.424,341.872,-0.733,401.417,-0.471,399.843,0.421,355.897,0.368,-0.827,0.484,260.952,0.914,400.675,0.659,355.512,0.786,392.556,0.85,397.02,0.643,-0.821,0.541
2025-12-13T15:49:24.480779,Q,379.311,-0.363,341.902,-0.7,401.322,-0.564,399.847,0.424,355.894,0.364,-0.829,0.478,260.898,0.857,400.654,0.636,355.54,0.812,392.535,0.826,396.943,0.564,-0.816,0.518
2025-12-13T15:49:29.568955,Q,379.213,-0.459,341.809,-0.791,401.298,-0.586,400.03,0.605,355.892,0.361,-0.841,0.506,260.925,0.882,400.966,0.945,355.52,0.79,392.485,0.775,397.069,0.689,-0.801,0.534
2025-12-13T15:49:29.568955,Q,379.158,-0.513,341.892,-0.706,401.292,-0.59,400.027,0.6,355.875,0.343,-0.837,0.53,261.129,1.083,400.955,0.931,355.578,0.845,392.547,0.834,396.941,0.559,-0.786,0.531
2025-12-13T15:49:29.569341,Q,379.139,-0.53,341.89,-0.706,401.287,-0.594,400.084,0.654,355.8,0.267,-0.836,0.527,261.084,1.034,400.96,0.934,355.794,1.057,392.526,0.811,396.903,0.519,-0.772,0.555
2025-12-13T15:49:29.569341,Q,379.212,-0.455,341.978,-0.616,401.208,-0.671,400.058,0.628,356.004,0.469,-0.842,0.515,261.089,1.036,400.98,0.951,355.698,0.959,392.433,0.716,396.96,0.574,-0.775,0.555
2025-12-13T15:49:29.569341,Q,379.217,-0.45,341.966,-0.626,401.498,-0.38,400.051,0.619,355.928,0.393,-0.836,0.502,260.988,0.932,401.042,1.01,355.629,0.888,392.591,0.871,396.92,0.532,-0.781,0.524
2025-12-13T15:49:29.569341,Q,379.221,-0.444,342.105,-0.486,401.528,-0.349,400.075,0.641,356.027,0.49,-0.841,0.495,260.99,0.931,400.887,0.853,355.629,0.884,392.655,0.932,396.884,0.495,-0.775,0.528
2025-12-13T15:49:29.569341,Q,379.224,-0.439,341.987,-0.602,401.585,-0.291,399.991,0.555,355.979,0.44,-0.842,0.513,261.006,0.944,400.856,0.819,355.673,0.926,392.817,1.09,396.808,0.418,-0.799,0.555
2025-12-13T15:49:29.569341,Q,379.257,-0.405,341.959,-0.628,401.47,-0.405,400.142,0.704,356.026,0.487,-0.834,0.503,260.96,0.896,401.068,1.028,355.863,1.112,392.854,1.124,396.861,0.47,-0.796,0.54
2025-12-13T15:49:29.569341,Q,379.227,-0.435,341.784,-0.801,401.428,-0.445,400.005,0.565,356.098,0.557,-0.83,0.515,261.07,1.003,401.105,1.062,355.834,1.08,392.796,1.063,396.878,0.485,-0.806,0.547
2025-12-13T15:49:29.570359,Q,379.139,-0.52,342.005,-0.578,401.392,-0.48,400.005,0.563,356.206,0.663,-0.832,0.534,261.077,1.006,401.107,1.061,355.719,0.962,392.701,0.965,396.877,0.483,-0.809,0.551
2025-12-13T15:49:29.570359,Q,379.078,-0.58,342.169,-0.412,401.21,-0.66,400.079,0.635,356.077,0.532,-0.836,0.551,260.932,0.86,401.004,0.955,355.663,0.903,392.617,0.878,396.892,0.496,-0.794,0.559
2025-12-13T15:49:29.570359,Q,379.278,-0.378,342.149,-0.431,401.185,-0.683,400.1,0.654,355.992,0.446,-0.832,0.522,261.09,1.015,401.079,1.026,355.583,0.821,392.603,0.862,396.905,0.508,-0.784,0.537
2025-12-13T15:49:29.570359,Q,379.305,-0.351,342.296,-0.284,401.088,-0.778,399.953,0.505,355.873,0.326,-0.844,0.504,261.08,1.001,401.129,1.074,355.393,0.629,392.665,0.921,396.766,0.368,-0.779,0.528
2025-12-13T15:49:29.570359,Q,379.328,-0.326,342.29,-0.288,401.137,-0.726,399.793,0.345,356.038,0.49,-0.84,0.493,261.1,1.018,401.009,0.95,355.376,0.61,392.66,0.914,396.81,0.41,-0.776,0.531
2025-12-13T15:49:29.570359,Q,379.334,-0.32,342.166,-0.412,401.121,-0.74,399.728,0.279,355.959,0.409,-0.842,0.496,261.118,1.033,400.978,0.917,355.391,0.623,392.581,0.832,396.772,0.371,-0.777,0.529
2025-12-13T15:49:29.570359,Q,379.399,-0.254,342.191,-0.385,401.106,-0.753,399.581,0.131,355.904,0.353,-0.836,0.506,261.044,0.956,401.07,1.006,355.329,0.56,392.616,0.865,396.95,0.547,-0.802,0.543
2025-12-13T15:49:29.570359,Q,379.366,-0.286,342.108,-0.467,401.348,-0.509,399.661,0.211,355.855,0.303,-0.829,0.526,260.994,0.903,401.182,1.114,355.049,0.28,392.812,1.058,396.851,0.447,-0.813,0.537
2025-12-13T15:49:29.571350,Q,379.367,-0.284,342.17,-0.404,401.202,-0.654,399.612,0.161,355.873,0.32,-0.816,0.531,260.934,0.841,401.04,0.97,355.209,0.437,392.82,1.062,396.914,0.508,-0.805,0.519
2025-12-13T15:49:29.571350,Q,379.353,-0.297,342.389,-0.184,401.147,-0.706,399.598,0.147,355.813,0.259,-0.829,0.551,260.927,0.832,401.065,0.992,355.109,0.336,392.842,1.08,396.999,0.592,-0.814,0.523
2025-12-13T15:49:29.571350,Q,379.266,-0.383,342.403,-0.17,401.145,-0.706,399.706,0.255,355.82,0.266,-0.826,0.557,260.846,0.748,401.148,1.071,355.065,0.292,392.906,1.141,397.029,0.62,-0.802,0.531
2025-12-13T15:49:29.571350,Q,379.564,-0.085,342.234,-0.337,401.352,-0.497,399.652,0.199,355.842,0.287,-0.837,0.533,260.834,0.735,400.95,0.87,355.178,0.403,392.872,1.104,396.981,0.57,-0.781,0.521
2025-12-13T15:49:29.571350,Q,379.586,-0.062,342.296,-0.274,401.415,-0.433,399.813,0.36,355.756,0.2,-0.831,0.503,260.644,0.543,401.016,0.934,355.246,0.471,392.872,1.101,396.938,0.526,-0.754,0.534
2025-12-13T15:49:29.571350,Q,379.486,-0.162,342.411,-0.159,401.455,-0.392,399.866,0.411,355.71,0.154,-0.832,0.496,260.717,0.614,400.864,0.779,355.322,0.544,392.963,1.188,396.855,0.442,-0.785,0.549
2025-12-13T15:49:29.571350,Q,379.472,-0.175,342.346,-0.223,401.461,-0.385,399.882,0.426,355.91,0.353,-0.827,0.496,260.766,0.661,400.94,0.853,355.358,0.579,393.042,1.263,397.173,0.757,-0.801,0.539
2025-12-13T15:49:29.572350,Q,379.521,-0.126,342.29,-0.279,401.495,-0.349,400.001,0.544,355.801,0.243,-0.833,0.516,260.764,0.657,400.932,0.843,355.36,0.579,393.037,1.254,397.377,0.958,-0.845,0.467
2025-12-13T15:49:29.572350,Q,379.503,-0.143,342.24,-0.328,401.571,-0.273,399.956,0.497,355.75,0.191,-0.824,0.542,260.717,0.608,401.001,0.908,355.467,0.684,392.838,1.052,397.302,0.88,-0.82,0.323
2025-12-13T15:49:29.572350,Q,379.413,-0.233,342.301,-0.266,401.532,-0.311,399.916,0.456,355.75,0.19,-0.813,0.58,260.796,0.685,400.985,0.89,355.441,0.656,392.857,1.068,397.205,0.782,-0.824,0.458
2025-12-13T15:49:29.572350,Q,379.588,-0.058,342.115,-0.45,401.588,-0.254,400.076,0.614,355.66,0.1,-0.781,0.638,260.731,0.618,400.882,0.785,355.343,0.556,392.964,1.172,397.076,0.65,-0.817,0.452
2025-12-13T15:49:29.572350,Q,379.608,-0.038,342.236,-0.328,401.668,-0.174,400.067,0.603,355.716,0.155,-0.74,0.599,260.778,0.663,400.836,0.737,355.377,0.589,392.923,1.128,397.112,0.684,-0.736,0.457
2025-12-13T15:49:29.572350,Q,379.43,-0.215,342.268,-0.296,401.708,-0.134,400.014,0.548,355.51,-0.05,-0.834,0.582,260.67,0.553,400.811,0.709,355.362,0.572,392.963,1.163,397.053,0.624,-0.753,0.486
2025-12-13T15:49:29.572350,Q,379.573,-0.072,342.311,-0.252,402.073,0.231,400.087,0.62,355.434,-0.126,-0.756,0.501,260.634,0.516,400.894,0.79,355.303,0.512,392.922,1.12,397.002,0.571,-0.715,0.463
2025-12-13T15:49:29.572350,Q,379.579,-0.065,342.228,-0.333,402.034,0.192,400.152,0.682,355.366,-0.193,-0.769,0.382,260.558,0.439,400.906,0.8,355.327,0.534,392.946,1.14,397.017,0.584,-0.704,0.454
2025-12-13T15:49:29.573348,Q,379.66,0.015,342.321,-0.24,402.27,0.426,400.194,0.722,355.353,-0.206,-0.686,0.471,260.461,0.341,400.978,0.869,355.393,0.598,392.803,0.994,396.97,0.535,-0.665,0.427
2025-12-13T15:49:29.573348,Q,379.641,-0.004,342.613,0.051,402.283,0.437,400.26,0.786,355.265,-0.292,-0.756,0.48,260.241,0.12,400.98,0.869,355.51,0.713,392.572,0.76,396.988,0.552,-0.641,0.311
2025-12-13T15:49:29.573348,Q,379.699,0.054,342.584,0.023,402.489,0.642,400.259,0.783,355.233,-0.323,-0.709,0.536,259.927,-0.193,401.013,0.898,355.404,0.605,392.203,0.391,397.005,0.567,-0.438,0.124
2025-12-13T15:49:29.573348,Q,379.945,0.299,342.934,0.372,402.445,0.596,400.408,0.929,355.355,-0.201,-0.638,0.486,259.696,-0.423,401.086,0.969,355.326,0.525,391.804,-0.009,396.794,0.355,-0.495,-0.055
2025-12-13T15:49:29.573348,Q,379.937,0.29,342.897,0.334,402.437,0.586,400.209,0.728,355.448,-0.108,-0.557,0.458,259.282,-0.834,401.001,0.881,355.212,0.41,391.422,-0.389,396.639,0.199,-0.349,-0.294
2025-12-13T15:49:29.573913,Q,380.004,0.357,342.939,0.375,402.384,0.532,400.019,0.536,355.619,0.063,-0.529,0.446,258.948,-1.165,400.986,0.863,354.946,0.144,391.132,-0.678,396.637,0.197,-0.319,-0.479
2025-12-13T15:49:29.573913,Q,379.989,0.34,342.917,0.351,402.353,0.5,399.957,0.472,355.665,0.109,-0.502,0.579,258.655,-1.454,400.957,0.832,354.683,-0.119,390.711,-1.095,396.621,0.18,-0.249,-0.494
2025-12-13T15:49:29.573913,Q,380.005,0.355,342.867,0.3,402.281,0.426,400.037,0.551,355.735,0.178,-0.474,0.643,258.441,-1.663,400.948,0.82,354.496,-0.305,390.385,-1.416,396.441,0,-0.244,-0.628
2025-12-13T15:49:29.573913,Q,380.019,0.369,342.778,0.211,402.262,0.406,400.047,0.56,355.797,0.24,-0.417,0.738,258.163,-1.935,400.684,0.555,354.331,-0.468,390.219,-1.578,396.418,-0.022,-0.229,-0.732
2025-12-13T15:49:29.573913,Q,380.107,0.455,342.594,0.027,402.081,0.224,400.027,0.538,355.731,0.173,-0.46,0.746,257.949,-2.143,400.617,0.486,354.142,-0.656,389.833,-1.958,396.293,-0.147,-0.29,-0.803
2025-12-13T15:49:29.573913,Q,380.049,0.396,342.763,0.195,401.996,0.139,400.039,0.548,355.733,0.175,-0.473,0.791,257.895,-2.19,400.633,0.501,354.095,-0.701,389.703,-2.082,396.288,-0.152,-0.36,-0.901
2025-12-13T15:49:29.573913,Q,380.073,0.419,342.896,0.328,402.086,0.228,400.079,0.586,355.81,0.251,-0.393,0.768,257.967,-2.111,400.647,0.513,353.843,-0.949,389.604,-2.175,396.313,-0.126,-0.216,-0.754
2025-12-13T15:49:29.573913,Q,380.26,0.603,342.804,0.235,402.106,0.247,400.144,0.65,355.893,0.333,-0.318,0.735,257.881,-2.191,400.509,0.374,353.682,-1.107,389.411,-2.36,396.411,-0.029,-0.116,-0.657
2025-12-13T15:49:29.573913,Q,380.168,0.51,342.662,0.093,402.318,0.458,400.172,0.675,356.011,0.45,-0.383,0.708,257.79,-2.275,400.913,0.776,353.645,-1.141,389.287,-2.477,396.406,-0.033,-0.178,-0.725
2025-12-13T15:49:29.573913,Q,380.118,0.459,342.613,0.043,402.115,0.254,400.256,0.758,356.04,0.477,-0.36,0.593,257.711,-2.347,400.999,0.859,353.568,-1.214,389.312,-2.444,396.388,-0.051,-0.19,-0.673
2025-12-13T15:49:29.573913,Q,380.314,0.653,342.599,0.03,402.086,0.225,400.181,0.68,355.99,0.426,-0.346,0.613,257.685,-2.365,400.924,0.782,353.56,-1.219,389.23,-2.519,396.386,-0.053,-0.196,-0.675
2025-12-13T15:49:29.573913,Q,380.291,0.628,342.587,0.018,402.061,0.199,400.204,0.701,355.946,0.381,-0.309,0.704,257.963,-2.081,401.083,0.938,353.642,-1.132,389.127,-2.613,396.46,0.021,-0.168,-0.731
2025-12-13T15:49:29.573913,Q,380.241,0.577,342.442,-0.128,401.979,0.116,400.195,0.689,356.163,0.596,-0.291,0.668,257.953,-2.086,400.893,0.746,353.685,-1.086,389.187,-2.546,396.33,-0.109,-0.161,-0.716
2025-12-13T15:49:29.573913,Q,380.302,0.636,342.404,-0.165,402.011,0.148,400.111,0.604,356.203,0.634,-0.276,0.668,257.883,-2.149,400.726,0.577,353.588,-1.18,389.375,-2.351,396.365,-0.073,-0.147,-0.778
