timestamp,letter,A1_v1,A1_v2,A1_v3,A1_v4,A1_v5,A1_v6,A1_v7,A1_v8,A2_v1,A2_v2,A2_v3,A2_v4,A2_v5,A2_v6,A2_v7,A2_v8
2025-12-13T18:08:14.235240,H,1.733,1.760,1.242,-1.970,0.598,-0.520,0.782,0.328,0.514,-2.869,0.216,0.995,-0.937,0.443,0.897,-0.105
2025-12-13T18:08:14.277180,H,1.725,1.730,1.208,-1.821,0.902,-0.512,0.803,0.331,0.670,-2.726,0.231,1.116,-0.972,0.415,0.862,-0.062
2025-12-13T18:08:14.318299,H,1.811,1.535,1.291,-1.920,0.898,-0.506,0.785,0.318,0.540,-2.473,0.093,1.163,-0.833,0.419,0.903,-0.045
2025-12-13T18:08:14.380385,H,1.979,1.520,1.475,-2.041,0.970,-0.488,0.779,0.311,0.617,-2.502,0.182,1.146,-0.978,0.419,0.898,-0.049
2025-12-13T18:08:14.422841,H,1.727,1.432,1.519,-1.957,0.899,-0.482,0.787,0.312,0.683,-2.583,0.427,1.188,-0.875,0.429,0.891,-0.054
2025-12-13T18:08:14.464969,H,1.720,1.545,1.406,-1.923,0.858,-0.507,0.770,0.303,0.833,-2.670,0.503,1.243,-0.788,0.430,0.874,-0.031
2025-12-13T18:08:14.522340,H,1.657,1.322,1.553,-1.781,0.861,-0.517,0.788,0.307,0.997,-2.557,0.719,1.308,-0.546,0.436,0.890,-0.027
2025-12-13T18:08:14.570829,H,1.810,1.263,1.510,-1.848,0.788,-0.510,0.797,0.323,0.893,-2.517,0.526,1.026,-0.658,0.432,0.899,-0.031
2025-12-13T18:08:14.617039,H,1.903,1.401,1.605,-1.718,0.670,-0.517,0.807,0.326,0.899,-2.539,0.513,1.105,-0.679,0.463,0.931,-0.061
2025-12-13T18:08:14.665511,H,1.963,1.256,1.498,-1.457,0.850,-0.500,0.797,0.319,0.772,-2.595,0.596,1.040,-0.490,0.437,0.914,-0.042
2025-12-13T18:08:14.707403,H,1.957,1.433,1.482,-1.573,0.873,-0.503,0.804,0.314,0.646,-2.437,0.684,1.192,-0.423,0.437,0.896,-0.042
2025-12-13T18:08:14.748707,H,1.972,1.433,1.543,-1.690,0.854,-0.486,0.778,0.302,0.689,-2.546,0.554,1.227,-0.442,0.453,0.889,-0.049
2025-12-13T18:08:14.809545,H,2.059,1.714,1.595,-1.771,0.933,-0.516,0.805,0.304,0.537,-2.583,0.386,1.182,0.087,0.430,0.896,-0.023
2025-12-13T18:08:14.853272,H,1.983,1.709,1.621,-1.839,1.168,-0.525,0.792,0.300,0.540,-2.595,0.357,1.181,-0.046,0.450,0.899,-0.022
2025-12-13T18:08:14.902401,H,2.275,1.762,1.586,-1.748,1.218,-0.501,0.799,0.306,0.561,-2.662,0.425,1.218,-0.064,0.440,0.894,-0.016
2025-12-13T18:08:14.944028,H,2.410,1.731,1.763,-1.857,1.054,-0.508,0.792,0.292,0.579,-2.625,0.371,1.118,-0.024,0.439,0.901,-0.031
2025-12-13T18:08:14.999245,H,2.413,1.593,1.801,-1.913,0.914,-0.491,0.790,0.283,0.669,-2.462,0.399,1.108,-0.065,0.428,0.886,-0.040
2025-12-13T18:08:15.048471,I,2.377,1.587,1.777,-1.885,1.002,-0.484,0.784,0.284,0.858,-2.417,0.799,1.194,-0.193,0.424,0.887,-0.048
2025-12-13T18:08:15.551640,I,2.272,1.996,1.794,-1.787,1.171,-0.485,0.810,0.310,1.206,-2.455,0.801,1.266,-0.302,0.437,0.891,-0.042
2025-12-13T18:08:15.551640,I,2.352,1.911,1.809,-1.778,1.126,-0.484,0.846,0.328,1.090,-2.524,0.765,1.290,-0.151,0.441,0.921,-0.073
2025-12-13T18:08:15.551640,I,2.251,1.746,1.821,-1.827,1.126,-0.443,0.967,0.468,0.916,-2.564,1.054,1.329,-0.248,0.427,1.023,-0.121
2025-12-13T18:08:15.551640,I,2.146,1.774,1.869,-1.793,0.920,-0.409,1.200,0.865,0.824,-2.504,1.430,1.232,-0.236,0.355,1.365,-0.262
2025-12-13T18:08:15.551640,I,2.301,1.966,1.966,-1.821,0.988,-0.630,1.292,0.807,0.746,-2.547,1.337,1.186,-0.339,0.202,1.124,0.090
2025-12-13T18:08:15.552652,I,2.695,1.961,1.936,-1.826,0.859,-0.809,0.862,0.345,0.830,-2.452,1.184,1.185,-0.201,0.174,1.007,0.368
2025-12-13T18:08:15.552652,I,2.542,1.882,2.304,-1.868,0.805,-0.794,0.148,-0.307,0.939,-2.184,1.203,1.183,-0.478,0.648,0.740,-0.235
2025-12-13T18:08:15.552652,I,2.450,1.852,2.036,-2.016,0.759,-0.827,0.165,-0.429,1.069,-2.575,0.901,1.145,-0.619,0.493,0.426,0.038
2025-12-13T18:08:15.552652,I,2.540,1.883,1.545,-2.573,0.664,-0.594,0.076,-0.537,0.879,-3.094,0.306,0.662,-1.021,-0.268,-0.382,0.432
2025-12-13T18:08:15.552652,I,2.148,1.478,1.016,-3.102,0.433,-0.545,0.521,-0.103,0.662,-3.536,-0.368,0.233,-1.549,-1.115,-0.685,0.559
2025-12-13T18:08:15.575291,I,1.703,1.040,0.116,-3.384,0.293,-0.077,0.708,0.161,0.308,-3.874,-0.809,0.131,-1.736,-1.243,-1.006,0.125
2025-12-13T18:08:15.623918,I,1.718,0.724,-0.255,-3.792,0.118,0.422,1.300,0.557,-0.067,-4.199,-1.391,-0.068,-1.933,-1.261,-0.936,-0.103
2025-12-13T18:08:15.665850,I,1.093,0.230,-0.402,-4.157,0.100,0.212,1.030,0.470,-0.443,-4.475,-1.792,-0.388,-1.781,-1.382,-0.881,-0.152
2025-12-13T18:08:15.707368,I,1.031,0.055,-0.639,-4.412,-0.046,0.152,0.850,0.521,-0.780,-4.860,-1.889,-0.659,-2.139,-1.068,-0.479,-0.156
2025-12-13T18:08:15.767107,I,0.621,-0.264,-0.879,-4.497,0.055,0.148,0.858,0.604,-0.786,-5.056,-1.802,-0.703,-1.844,-0.922,-0.334,0.048
2025-12-13T18:08:15.815566,I,0.423,-0.215,-1.045,-4.606,-0.066,0.158,0.752,0.588,-0.960,-5.222,-2.347,-0.702,-1.855,-0.852,-0.241,0.022
2025-12-13T18:08:15.860278,I,0.218,-0.231,-1.298,-4.643,-0.112,0.166,0.859,0.514,-1.052,-5.213,-2.717,-0.795,-1.959,-0.789,-0.229,-0.043
2025-12-13T18:08:15.902165,I,0.155,-0.562,-1.288,-4.581,-0.227,0.130,0.774,0.578,-1.054,-5.337,-2.694,-0.706,-2.103,-0.856,-0.262,0.032
2025-12-13T18:08:15.950522,I,0.177,-0.694,-1.393,-4.697,-0.080,0.071,0.732,0.559,-1.094,-5.274,-2.749,-0.592,-2.207,-0.899,-0.321,0.057
2025-12-13T18:08:16.007623,I,-0.029,-0.825,-1.556,-4.721,-0.256,0.065,0.785,0.542,-1.016,-5.201,-2.927,-0.608,-2.370,-0.912,-0.361,0.045
2025-12-13T18:08:16.055557,I,-0.054,-0.749,-1.414,-4.853,-0.461,0.038,0.809,0.505,-1.024,-5.271,-2.910,-0.715,-2.415,-0.940,-0.385,0.030
2025-12-13T18:08:16.102553,I,0.018,-0.947,-1.350,-4.984,-0.148,0.168,0.930,0.529,-1.068,-5.030,-3.045,-0.881,-2.472,-0.937,-0.367,0.008
2025-12-13T18:08:16.144453,I,-0.089,-1.021,-1.426,-5.002,-0.426,0.129,0.772,0.614,-1.012,-4.994,-2.973,-0.929,-2.502,-0.925,-0.362,0.033
2025-12-13T18:08:16.186158,I,-0.012,-1.290,-1.604,-5.130,-0.343,0.086,0.807,0.559,-0.965,-5.282,-2.949,-0.838,-2.583,-0.902,-0.295,0.038
2025-12-13T18:08:16.234735,I,0.279,-1.463,-1.698,-5.126,-0.329,0.098,0.839,0.563,-1.112,-5.302,-2.910,-1.042,-2.540,-0.923,-0.341,0.036
2025-12-13T18:08:16.292832,I,0.264,-1.366,-1.685,-5.216,-0.467,0.091,0.842,0.526,-1.087,-4.963,-2.801,-1.141,-2.485,-0.933,-0.355,0.021
2025-12-13T18:08:16.341068,I,0.120,-1.434,-1.692,-5.181,-0.397,0.124,0.812,0.596,-0.990,-4.974,-2.822,-0.999,-2.419,-0.920,-0.381,0.036
2025-12-13T18:08:16.387753,I,0.016,-1.341,-1.905,-5.094,-0.375,0.095,0.795,0.603,-0.871,-5.172,-2.858,-0.917,-2.325,-0.927,-0.365,0.030
2025-12-13T18:08:16.429124,I,0.078,-1.263,-1.954,-5.189,-0.488,0.080,0.782,0.599,-0.826,-5.302,-2.776,-0.996,-2.246,-0.901,-0.374,-0.001
2025-12-13T18:08:16.477448,I,-0.095,-1.440,-1.902,-5.176,-0.433,0.096,0.784,0.610,-0.975,-5.281,-2.706,-0.839,-2.253,-0.917,-0.379,0.026
2025-12-13T18:08:16.521354,I,-0.298,-1.196,-1.840,-5.053,-0.368,0.107,0.792,0.652,-0.914,-5.095,-2.310,-0.612,-1.997,-0.891,-0.356,0.030
2025-12-13T18:08:16.581168,I,-0.377,-1.233,-1.880,-4.967,-0.350,0.085,0.791,0.619,-0.994,-5.143,-2.254,-0.718,-1.798,-0.897,-0.376,0.035
2025-12-13T18:08:16.628744,I,-0.331,-1.114,-1.877,-4.800,-0.298,0.097,0.794,0.602,-0.911,-4.996,-2.206,-0.640,-1.741,-0.929,-0.429,0.078
2025-12-13T18:08:16.672752,I,-0.461,-1.182,-1.743,-4.677,-0.403,0.091,0.766,0.583,-0.841,-4.703,-2.222,-0.818,-1.562,-0.930,-0.385,0.056
2025-12-13T18:08:16.714400,I,-0.403,-1.015,-1.723,-4.834,-0.343,0.105,0.797,0.590,-0.951,-4.716,-2.198,-0.650,-1.710,-0.913,-0.351,0.007
2025-12-13T18:08:16.772454,I,-0.503,-0.966,-1.706,-4.987,-0.648,0.101,0.805,0.572,-0.725,-4.727,-2.253,-0.470,-1.797,-0.896,-0.315,0.032
2025-12-13T18:08:16.818445,I,-0.495,-1.038,-1.729,-4.948,-0.532,0.130,0.830,0.617,-0.383,-4.793,-1.774,-0.354,-2.022,-0.901,-0.368,0.072
2025-12-13T18:08:16.860452,I,-0.132,-0.723,-1.655,-4.859,-0.546,0.120,0.789,0.593,-0.373,-4.792,-1.817,-0.537,-2.251,-0.889,-0.353,0.047
2025-12-13T18:08:16.902400,I,-0.066,-0.812,-1.460,-4.840,-0.426,0.084,0.736,0.607,-0.347,-4.773,-2.004,-0.448,-2.239,-0.929,-0.427,0.065
2025-12-13T18:08:16.963199,I,-0.124,-0.944,-1.258,-4.617,-0.419,0.103,0.795,0.607,-0.249,-4.813,-1.882,-0.355,-1.816,-0.920,-0.413,0.035
2025-12-13T18:08:17.010868,I,-0.154,-1.075,-1.348,-4.596,-0.337,0.103,0.777,0.621,-0.335,-4.978,-1.852,-0.387,-1.888,-0.930,-0.412,0.087
2025-12-13T18:08:17.054350,I,-0.254,-1.186,-1.556,-4.503,0.145,0.100,0.794,0.618,-0.276,-4.988,-1.978,-0.247,-1.986,-0.900,-0.378,0.061
2025-12-13T18:08:17.105811,I,-0.264,-1.094,-1.564,-4.500,0.179,0.092,0.792,0.578,-0.170,-4.845,-1.878,-0.108,-2.145,-0.882,-0.362,0.051
2025-12-13T18:08:17.151549,I,-0.198,-0.715,-1.496,-4.553,0.227,0.106,0.786,0.613,-0.136,-4.781,-1.849,-0.047,-2.036,-0.888,-0.372,0.056
2025-12-13T18:08:17.193340,I,-0.067,-0.730,-1.438,-4.467,0.193,0.101,0.779,0.594,-0.295,-4.595,-1.844,0.081,-2.113,-0.900,-0.393,0.064
2025-12-13T18:08:17.234787,I,-0.105,-0.781,-1.070,-4.431,0.558,0.110,0.787,0.615,-0.430,-4.643,-1.989,0.039,-2.065,-0.912,-0.407,0.072
2025-12-13T18:08:17.291243,I,0.050,-0.805,-1.094,-4.457,0.362,0.125,0.789,0.611,-0.395,-4.684,-1.962,-0.222,-1.875,-0.889,-0.399,0.059
2025-12-13T18:08:17.332116,I,-0.231,-0.938,-0.759,-4.404,0.233,0.098,0.789,0.597,-0.234,-4.718,-2.052,-0.256,-1.750,-0.897,-0.397,0.060
2025-12-13T18:08:17.391659,I,-0.151,-0.957,-0.812,-4.471,0.216,0.103,0.803,0.589,-0.190,-4.748,-1.941,-0.135,-1.795,-0.903,-0.423,0.060
2025-12-13T18:08:17.439190,I,-0.158,-0.936,-0.706,-4.491,0.240,0.114,0.781,0.620,-0.060,-4.717,-1.828,-0.257,-1.851,-0.904,-0.401,0.069
2025-12-13T18:08:17.487182,I,-0.239,-0.974,-0.823,-4.489,0.204,0.111,0.791,0.635,-0.024,-4.784,-1.807,-0.304,-1.805,-0.908,-0.442,0.077
2025-12-13T18:08:17.533793,I,-0.308,-1.026,-0.772,-4.488,0.286,0.107,0.757,0.620,-0.049,-4.803,-1.733,-0.438,-2.029,-0.910,-0.409,0.086
2025-12-13T18:08:17.575536,I,-0.441,-1.182,-0.860,-4.505,0.224,0.102,0.799,0.606,0.004,-4.970,-1.689,-0.496,-1.956,-0.887,-0.397,0.061
2025-12-13T18:08:17.630379,I,-0.405,-1.165,-0.785,-4.520,0.453,0.091,0.793,0.606,-0.101,-5.037,-0.995,-0.433,-2.026,-0.891,-0.404,0.066
2025-12-13T18:08:17.672213,I,-0.092,-1.150,-0.815,-4.551,0.460,0.109,0.770,0.625,-0.115,-4.925,-1.080,-0.304,-1.954,-0.876,-0.396,0.082
2025-12-13T18:08:17.714095,I,-0.258,-0.875,-0.709,-4.521,0.766,0.096,0.772,0.602,-0.108,-5.055,-1.077,-0.138,-2.043,-0.891,-0.413,0.074
2025-12-13T18:08:17.771112,J,-0.118,-1.016,-0.600,-4.459,0.745,0.114,0.778,0.609,-0.028,-5.034,-1.319,-0.072,-1.799,-0.900,-0.425,0.060
2025-12-13T18:08:18.326236,J,-0.036,-1.061,-0.545,-4.537,0.990,0.124,0.809,0.648,-0.203,-4.922,-1.299,-0.091,-1.705,-0.891,-0.420,0.072
2025-12-13T18:08:18.326236,J,-0.135,-0.931,-0.611,-4.416,0.860,0.146,0.829,0.629,-0.258,-4.584,-1.357,-0.013,-1.681,-0.922,-0.452,0.087
2025-12-13T18:08:18.326236,J,0.174,-0.483,-0.592,-4.406,0.806,0.268,0.963,0.612,-0.511,-4.633,-1.275,-0.060,-1.661,-1.002,-0.568,-0.060
2025-12-13T18:08:18.326675,J,0.175,-0.458,-0.613,-4.267,0.704,0.365,0.841,0.475,-0.445,-4.676,-1.225,-0.268,-1.606,-1.150,-0.882,-0.047
2025-12-13T18:08:18.326675,J,0.100,-0.249,-0.407,-4.074,0.692,0.006,0.698,0.373,-0.445,-4.618,-1.069,-0.164,-1.466,-0.856,-0.803,-0.108
2025-12-13T18:08:18.326675,J,0.093,-0.278,-0.156,-3.872,0.551,-0.140,0.498,0.475,-0.445,-4.531,-1.030,0.094,-1.553,-0.661,-0.630,0.048
2025-12-13T18:08:18.326675,J,0.143,-0.096,0.076,-3.682,0.524,-0.267,0.548,0.545,-0.445,-4.289,-0.866,0.031,-1.326,-0.469,-0.051,0.263
2025-12-13T18:08:18.327213,J,0.411,0.114,0.123,-3.464,0.558,-0.480,0.289,0.463,-0.351,-4.120,-0.802,0.147,-1.116,-0.202,0.575,-0.299
2025-12-13T18:08:18.327213,J,0.844,0.312,0.163,-3.241,0.568,-0.642,0.537,0.547,-0.346,-3.883,-0.654,0.339,-0.861,0.135,0.984,-0.939
2025-12-13T18:08:18.327213,J,0.951,0.386,0.216,-3.089,0.446,-0.648,0.454,0.518,0.070,-3.794,-0.452,0.371,-0.570,-0.065,0.538,-0.789
2025-12-13T18:08:18.327801,J,1.191,0.693,0.242,-2.754,0.322,-0.570,0.673,0.604,0.030,-3.456,-0.356,0.567,-0.510,0.070,0.713,-0.644
2025-12-13T18:08:18.345529,J,1.358,0.823,0.434,-2.431,0.518,-0.390,0.659,0.710,0.240,-3.243,-0.293,1.164,-0.459,-0.022,1.313,-0.790
2025-12-13T18:08:18.392871,J,1.518,0.821,0.633,-2.270,0.403,-0.975,0.421,0.872,0.531,-3.063,-0.334,1.148,-0.341,-0.228,0.828,-0.408
2025-12-13T18:08:18.436205,J,1.692,1.063,0.784,-2.207,0.342,-0.850,1.032,1.031,0.741,-3.060,-0.443,0.964,-0.409,-0.152,1.182,-0.770
2025-12-13T18:08:18.478323,J,1.296,1.006,0.819,-2.042,0.366,-1.469,0.334,0.875,0.169,-3.038,-0.723,0.640,-0.486,-0.665,-0.408,0.475
2025-12-13T18:08:18.535330,J,0.791,0.470,0.605,-2.201,0.442,-0.524,0.963,0.334,-0.204,-2.644,-1.112,0.252,-0.382,-0.870,0.567,-1.169
2025-12-13T18:08:18.582008,J,0.286,-0.004,0.329,-2.130,0.376,0.341,1.021,0.619,-0.446,-2.835,-1.273,0.372,-0.238,-1.131,-0.610,-0.424
2025-12-13T18:08:18.630604,J,-0.124,0.024,-0.074,-2.276,0.432,-0.280,0.601,0.390,-0.709,-2.847,-1.110,-0.089,-0.078,-0.964,-0.663,0.016
2025-12-13T18:08:18.679429,J,-0.172,-0.271,-0.529,-2.606,0.405,-0.150,0.084,0.587,-1.138,-2.763,-1.290,-0.311,-0.035,-0.692,-0.583,0.191
2025-12-13T18:08:18.721976,J,-0.514,-0.465,-0.354,-2.625,0.325,0.294,0.548,0.553,-1.296,-2.674,-1.594,-0.613,-0.037,-0.881,-0.823,0.014
2025-12-13T18:08:18.762918,J,-0.860,-0.649,-0.505,-2.640,0.539,0.314,0.730,0.527,-1.450,-2.616,-1.870,-1.170,-0.038,-0.719,-0.522,-0.084
2025-12-13T18:08:18.823787,J,-0.817,-0.937,-0.558,-2.729,0.514,0.321,0.876,0.368,-1.637,-2.755,-2.462,-1.286,-0.358,-0.955,-0.655,0.216
2025-12-13T18:08:18.871195,J,-1.155,-0.788,-0.603,-2.766,0.719,0.310,0.933,0.348,-1.627,-2.947,-2.795,-1.029,-0.817,-0.546,-0.639,0.174
2025-12-13T18:08:18.915312,J,-0.993,-0.773,-0.923,-2.685,0.555,0.328,0.821,0.438,-1.656,-3.036,-2.929,-1.298,-0.927,-0.643,-0.699,0.063
2025-12-13T18:08:18.957112,J,-0.930,-0.836,-1.007,-2.448,0.640,0.374,0.759,0.516,-1.811,-3.149,-3.043,-1.752,-1.057,-0.641,-0.690,-0.127
2025-12-13T18:08:19.014891,J,-1.139,-0.983,-1.079,-2.378,0.694,0.462,0.812,0.629,-1.813,-3.358,-3.196,-1.688,-1.205,-0.608,-0.550,-0.239
2025-12-13T18:08:19.061486,J,-1.129,-0.752,-1.046,-2.374,0.571,0.318,0.781,0.573,-1.758,-3.291,-3.307,-1.839,-0.975,-0.642,-0.673,-0.120
2025-12-13T18:08:19.102315,J,-1.139,-0.987,-0.980,-2.333,0.598,0.269,0.711,0.551,-1.842,-3.291,-3.289,-1.874,-1.117,-0.601,-0.709,-0.107
2025-12-13T18:08:19.144887,J,-1.185,-1.374,-0.962,-2.580,0.715,0.301,0.738,0.538,-1.970,-3.347,-3.255,-1.848,-1.200,-0.599,-0.790,-0.209
2025-12-13T18:08:19.193392,J,-1.281,-1.384,-0.722,-2.546,0.926,0.357,0.838,0.542,-1.929,-3.095,-3.301,-1.994,-1.233,-0.603,-0.807,-0.184
2025-12-13T18:08:19.254187,J,-1.343,-1.243,-0.555,-2.517,0.844,0.362,0.832,0.587,-2.025,-2.918,-3.228,-2.119,-1.242,-0.581,-0.816,-0.184
2025-12-13T18:08:19.302089,J,-1.228,-1.235,-0.507,-2.249,1.298,0.336,0.772,0.602,-1.919,-2.861,-3.109,-2.187,-0.950,-0.585,-0.795,-0.196
2025-12-13T18:08:19.338905,J,-1.261,-1.247,-0.672,-2.396,1.347,0.310,0.747,0.600,-1.698,-2.794,-3.233,-2.320,-1.227,-0.568,-0.783,-0.221
2025-12-13T18:08:19.395979,J,-0.989,-1.164,-0.719,-2.408,1.445,0.319,0.768,0.601,-1.529,-2.756,-3.133,-2.470,-1.181,-0.574,-0.798,-0.218
2025-12-13T18:08:19.443227,J,-0.926,-1.131,-0.759,-2.400,1.247,0.316,0.758,0.587,-1.741,-2.667,-3.235,-2.523,-1.123,-0.562,-0.778,-0.247
2025-12-13T18:08:19.485697,J,-0.948,-1.234,-0.811,-2.318,1.173,0.268,0.711,0.611,-1.753,-2.536,-3.115,-2.512,-1.130,-0.559,-0.777,-0.233
2025-12-13T18:08:19.526408,J,-0.854,-1.265,-0.931,-2.267,0.997,0.255,0.706,0.624,-1.801,-2.461,-2.938,-2.484,-1.155,-0.588,-0.765,-0.227
2025-12-13T18:08:19.589658,J,-0.756,-1.348,-1.089,-2.261,1.110,0.279,0.711,0.618,-1.897,-2.586,-2.882,-2.516,-1.082,-0.550,-0.792,-0.255
2025-12-13T18:08:19.637590,J,-0.653,-1.174,-1.111,-2.050,1.037,0.249,0.756,0.592,-1.867,-2.616,-2.853,-2.356,-0.964,-0.564,-0.761,-0.229
2025-12-13T18:08:19.678800,J,-0.829,-1.346,-1.317,-2.171,1.031,0.278,0.734,0.626,-1.972,-2.717,-2.997,-2.370,-0.920,-0.543,-0.757,-0.222
2025-12-13T18:08:19.727615,J,-0.922,-1.248,-1.342,-2.179,0.952,0.313,0.750,0.675,-1.649,-2.728,-3.007,-2.363,-0.695,-0.525,-0.816,-0.244
2025-12-13T18:08:19.769561,J,-0.944,-1.202,-1.401,-2.206,1.146,0.301,0.764,0.667,-1.469,-2.644,-2.902,-2.282,-0.616,-0.546,-0.837,-0.225
2025-12-13T18:08:19.825223,J,-1.170,-1.425,-1.319,-1.965,1.200,0.174,0.682,0.638,-1.484,-2.816,-2.814,-2.175,-0.606,-0.572,-0.789,-0.254
2025-12-13T18:08:19.867054,J,-1.043,-1.578,-1.325,-1.986,1.151,0.243,0.719,0.680,-1.384,-2.849,-2.776,-2.254,-0.466,-0.579,-0.743,-0.284
2025-12-13T18:08:19.916330,J,-1.122,-1.520,-1.181,-1.929,1.260,0.266,0.710,0.711,-1.412,-2.897,-2.406,-2.245,-0.552,-0.570,-0.778,-0.261
2025-12-13T18:08:19.972632,J,-1.040,-1.621,-1.189,-1.917,0.939,0.259,0.729,0.656,-1.398,-2.749,-2.392,-2.201,-0.551,-0.581,-0.771,-0.220
2025-12-13T18:08:20.019621,J,-1.007,-1.519,-1.027,-1.777,0.967,0.240,0.727,0.645,-1.574,-2.587,-2.437,-2.182,-0.588,-0.555,-0.761,-0.231
2025-12-13T18:08:20.061009,J,-1.055,-1.376,-1.020,-1.844,1.010,0.284,0.711,0.669,-1.911,-2.673,-2.380,-2.165,-0.713,-0.553,-0.772,-0.247
2025-12-13T18:08:20.113708,J,-1.263,-1.386,-1.071,-1.958,1.327,0.245,0.700,0.625,-2.010,-2.653,-2.351,-2.020,-0.613,-0.529,-0.805,-0.240
2025-12-13T18:08:20.162132,J,-0.991,-1.282,-1.058,-1.886,1.147,0.213,0.676,0.648,-1.888,-2.618,-2.196,-1.953,-0.678,-0.542,-0.793,-0.287
2025-12-13T18:08:20.206581,J,-1.003,-1.362,-0.953,-2.125,0.881,0.258,0.715,0.650,-1.746,-2.475,-2.251,-1.915,-0.808,-0.543,-0.791,-0.280
2025-12-13T18:08:20.248926,J,-0.939,-1.262,-0.995,-2.253,0.936,0.223,0.725,0.614,-1.720,-2.391,-2.429,-1.826,-0.693,-0.555,-0.733,-0.267
2025-12-13T18:08:20.306626,J,-0.921,-1.176,-1.087,-2.193,1.096,0.250,0.710,0.624,-1.678,-2.282,-2.486,-1.920,-0.652,-0.534,-0.728,-0.272
2025-12-13T18:08:20.353866,J,-0.869,-1.179,-1.053,-2.255,1.119,0.307,0.750,0.671,-1.531,-2.320,-2.404,-1.961,-0.543,-0.566,-0.776,-0.230
2025-12-13T18:08:20.401769,J,-0.937,-1.124,-0.799,-2.288,1.101,0.254,0.718,0.673,-1.481,-2.353,-2.484,-1.978,-0.506,-0.569,-0.784,-0.261
2025-12-13T18:08:20.443777,J,-0.826,-1.153,-0.939,-2.111,1.048,0.241,0.740,0.721,-1.419,-2.306,-2.477,-1.974,-0.512,-0.602,-0.816,-0.251
2025-12-13T18:08:20.485205,J,-0.807,-1.253,-0.965,-2.222,1.097,0.247,0.701,0.710,-1.254,-2.266,-2.527,-1.989,-0.460,-0.568,-0.829,-0.303
2025-12-13T18:08:20.545469,J,-0.603,-1.075,-0.855,-2.260,1.008,0.251,0.699,0.707,-1.245,-2.157,-2.476,-2.114,-0.379,-0.569,-0.817,-0.249
2025-12-13T18:08:20.588781,J,-0.580,-1.111,-0.931,-2.387,0.894,0.247,0.706,0.704,-1.256,-2.177,-2.508,-2.164,-0.104,-0.553,-0.781,-0.259
2025-12-13T18:08:20.630540,J,-0.766,-1.086,-1.051,-2.063,0.966,0.237,0.680,0.668,-1.191,-2.119,-2.591,-2.038,-0.095,-0.566,-0.751,-0.224
2025-12-13T18:08:20.688863,J,-0.793,-1.195,-0.948,-1.844,0.746,0.226,0.686,0.645,-1.267,-2.145,-2.418,-2.118,-0.050,-0.545,-0.748,-0.254
2025-12-13T18:08:20.736843,J,-0.798,-1.176,-1.103,-1.846,0.728,0.217,0.670,0.612,-1.275,-2.073,-2.402,-2.055,-0.068,-0.548,-0.723,-0.255
2025-12-13T18:08:20.783401,J,-0.933,-1.404,-1.085,-1.884,0.713,0.265,0.681,0.669,-1.319,-2.255,-2.370,-2.020,-0.065,-0.572,-0.760,-0.230
2025-12-13T18:08:20.824876,J,-0.860,-1.428,-1.014,-1.973,0.718,0.250,0.677,0.672,-1.413,-2.204,-2.417,-2.066,-0.193,-0.567,-0.780,-0.228
2025-12-13T18:08:20.866550,J,-0.854,-1.468,-1.009,-2.012,0.592,0.284,0.754,0.710,-1.530,-2.180,-2.458,-2.011,-0.284,-0.570,-0.778,-0.241
2025-12-13T18:08:20.927411,J,-0.831,-1.445,-0.968,-2.100,0.728,0.237,0.723,0.742,-1.461,-2.177,-2.455,-1.926,-0.154,-0.580,-0.800,-0.260
2025-12-13T18:08:20.970699,J,-0.680,-1.032,-0.820,-2.026,0.713,0.236,0.711,0.732,-1.534,-1.913,-2.583,-1.873,-0.138,-0.601,-0.875,-0.244
2025-12-13T18:08:21.015153,J,-0.739,-1.075,-0.789,-2.038,0.662,0.249,0.682,0.719,-1.595,-2.063,-2.374,-1.810,-0.274,-0.581,-0.822,-0.252
2025-12-13T18:08:21.070770,J,-0.470,-1.167,-0.799,-2.085,0.825,0.225,0.674,0.674,-1.610,-2.060,-2.327,-1.568,-0.071,-0.557,-0.778,-0.232
2025-12-13T18:08:21.151979,K,-0.617,-1.246,-0.883,-2.069,0.851,0.214,0.671,0.633,-1.460,-2.028,-2.424,-1.178,-0.286,-0.561,-0.768,-0.197
2025-12-13T18:08:21.655585,K,-0.591,-1.332,-1.067,-2.149,0.874,0.201,0.670,0.640,-1.402,-2.048,-2.276,-1.519,-0.381,-0.519,-0.902,-0.210
2025-12-13T18:08:21.655585,K,-0.195,-1.198,-1.111,-2.236,0.686,0.391,0.752,0.735,-1.408,-2.047,-2.225,-1.564,-0.350,-0.627,-0.803,-0.262
2025-12-13T18:08:21.655585,K,-0.383,-1.178,-1.204,-1.954,0.659,0.214,0.610,0.666,-1.526,-2.027,-2.238,-1.116,-0.379,-0.446,-1.227,-0.057
2025-12-13T18:08:21.655585,K,-0.261,-1.124,-1.040,-1.939,0.578,0.808,0.821,0.928,-1.233,-1.973,-2.156,-0.978,-0.010,-0.605,-1.413,0.496
2025-12-13T18:08:21.655585,K,-0.195,-1.078,-0.882,-1.832,0.698,0.379,1.113,0.427,-0.852,-2.470,-1.860,-0.899,0.060,-0.486,0.135,0.428
2025-12-13T18:08:21.655585,K,-0.083,-0.870,-0.710,-1.929,0.687,-0.288,0.712,0.553,-0.416,-3.325,-1.609,-0.737,0.156,-1.033,1.255,-1.084
